PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
PR0004634,CERRILLOS,Region 2,Puerto Rico,Community water system,8636,PONCE,Ponce Municipio,7,62,2
PR0644106,ACUEDUCTO RURAL ASOMANTE 2,Region 2,Puerto Rico,Community water system,1060,LAS PIEDRAS,Las Piedras Municipio,3,6,4
PR0004604,EXPERIMENTAL,Region 2,Puerto Rico,Community water system,9810,JUANA DIAZ,Juana Diaz Municipio,23,3,5
PR0476234,ACEITUNA II,Region 2,Puerto Rico,Community water system,132,VILLALBA,Villalba Municipio,3,343,13
PR0724077,COMUNIDAD PALMARITO CENTRO,Region 2,Puerto Rico,Community water system,744,COROZAL,Corozal Municipio,4,231,16
PR0165031,UNIVERSIDAD INTERAMERICANA PR,Region 2,Puerto Rico,Non-Transient non-community system,1000,RIO PIEDRAS,San Juan Municipio,2,0,0
PR0004584,GARZAS,Region 2,Puerto Rico,Community water system,3236,ADJUNTAS,Adjuntas Municipio,4,59,15
PR0666066,ACUED.COMUNAL SEC. MANUEL DIAZ,Region 2,Puerto Rico,Community water system,520,SAN LORENZO,San Lorenzo Municipio,3,137,18
PR0004214,LA MOCHA,Region 2,Puerto Rico,Community water system,229,PONCE,Ponce Municipio,8,31,15
PR0711037,PAN PEPIN,Region 2,Puerto Rico,Non-Transient non-community system,300,BAYAMON,Bayamon Municipio,3,0,0
PR0476334,COMUNIDAD EL FRIO,Region 2,Puerto Rico,Community water system,100,OROCOVIS,Orocovis Municipio,3,151,4
PR0549015,QUEBRADA ARENAS,Region 2,Puerto Rico,Community water system,180,MAUNABO,Maunabo Municipio,3,333,16
PR0005166,JUNCOS - CEIBA SUR,Region 2,Puerto Rico,Community water system,51265,JUNCOS,Juncos Municipio,26,589,26
PR0401164,TANAMA COMUNAL,Region 2,Puerto Rico,Community water system,35,ADJUNTAS,Adjuntas Municipio,3,351,15
PR0677066,SODOMA,Region 2,Puerto Rico,Community water system,798,YABUCOA,Yabucoa Municipio,5,110,18
PR0666046,QUEMADO I SEC. LOS ORTIZ,Region 2,Puerto Rico,Community water system,340,SAN LORENZO,San Lorenzo Municipio,3,92,15
PR0003914,COAMO URBANO,Region 2,Puerto Rico,Community water system,9935,"COAMO, SANTA ISABEL","Coamo Municipio, Santa Isabel Municipio",8,76,25
PR0604176,ACUED. COMUNAL EL LLANO,Region 2,Puerto Rico,Community water system,400,AGUAS BUENAS,Aguas Buenas Municipio,2,122,4
PR0002822,SABANA HOYOS,Region 2,Puerto Rico,Community water system,17466,"ARECIBO, SABANA HOYOS",Arecibo Municipio,12,23,13
PR0005296,EL YUNQUE,Region 2,Puerto Rico,Community water system,71320,RIO GRANDE,"Naguabo Municipio, Rio Grande Municipio",11,77,5
PR0677196,ACUED. RURAL SECT. EL VEINTE,Region 2,Puerto Rico,Community water system,600,YABUCOA,Yabucoa Municipio,3,145,10
PR0521135,"CARIBBEAN REFRESCOS, INC. (WW-01)",Region 2,Puerto Rico,Non-Transient non-community system,420,CIDRA,Cidra Municipio,3,0,1
PR0004054,GUAYANILLA URBANO,Region 2,Puerto Rico,Community water system,10883,"GUAYANILLA, PONCE","Guayanilla Municipio, Ponce Municipio",11,68,15
PR0004835,PATILLAS URBANO,Region 2,Puerto Rico,Community water system,40653,PATILLAS,Patillas Municipio,23,275,21
PR0518085,UPR CAYEY,Region 2,Puerto Rico,Non-Transient non-community system,4000,CAYEY,Cayey Municipio,3,92,6
PR0003122,MAMEYES ABAJO,Region 2,Puerto Rico,Community water system,1258,"MAMEYES ABAJO, UTUADO",Utuado Municipio,4,109,16
PR0002712,JAYUYA URBANO,Region 2,Puerto Rico,Community water system,10487,JAYUYA,Jayuya Municipio,4,127,21
PR0556055,BO. MAMEY,Region 2,Puerto Rico,Community water system,424,PATILLAS,Patillas Municipio,4,156,13
PR0455044,LA SAPIA,Region 2,Puerto Rico,Community water system,510,OROCOVIS,Orocovis Municipio,3,350,12
PR0004925,FARALLON,Region 2,Puerto Rico,Community water system,58861,CAYEY,Cayey Municipio,16,95,7
PR0003062,MAMEYES ARRIBA,Region 2,Puerto Rico,Community water system,2289,"JAYUYA, MAMEYES ARRIBA",Jayuya Municipio,4,54,22
PR0556025,BO.REAL,Region 2,Puerto Rico,Community water system,1000,PATILLAS,Patillas Municipio,3,275,14
PR0523025,PALOMAS II,Region 2,Puerto Rico,Community water system,39,COMERIO,Comerio Municipio,3,348,15
PR0455314,CORPORACION SALTOS PELLEJA,Region 2,Puerto Rico,Community water system,248,OROCOVIS,Orocovis Municipio,2,130,4
PR0640016,"AMGEN MANUFACTURING, LTD",Region 2,Puerto Rico,Non-Transient non-community system,2700,JUNCOS,,7,1,1
PR0272212,TIM RIVERA CASELLAS,Region 2,Puerto Rico,Community water system,64,UTUADO,Utuado Municipio,3,371,7
PR0505075,ALGARROBO NUEVO,Region 2,Puerto Rico,Community water system,176,AIBONITO,Aibonito Municipio,3,220,13
PR0005587,SABANA HOYOS,Region 2,Puerto Rico,Community water system,13642,VEGA ALTA,"Loiza Municipio, Vega Alta Municipio",11,202,21
PR0302063,COM. CERRO GORDO SEC.EL PARQUE,Region 2,Puerto Rico,Community water system,304,AGUADA,Aguada Municipio,3,66,6
PR0613506,ASOC RESIDENTES VILLAS DE ORO,Region 2,Puerto Rico,Community water system,148,CAGUAS,Caguas Municipio,3,30,1
PR0636076,LEGACY PHARMACEUTICALS PR,Region 2,Puerto Rico,Transient non-community system,350,HUMACAO,Humacao Municipio,2,0,0
PR0003722,ALMIRANTE NORTE,Region 2,Puerto Rico,Community water system,5585,VEGA BAJA,Vega Baja Municipio,7,42,16
PR0644076,LIJAS,Region 2,Puerto Rico,Community water system,760,LAS PIEDRAS,Las Piedras Municipio,3,255,9
PR0677016,ACUED. RURAL DE TEJAS,Region 2,Puerto Rico,Community water system,2460,YABUCOA,Yabucoa Municipio,3,50,15
PR0003425,EL JAPONES,Region 2,Puerto Rico,Community water system,1183,SAN GERMAN,San German Municipio,3,5,17
PR0272182,PUENTE BLANCO,Region 2,Puerto Rico,Community water system,48,UTUADO,Utuado Municipio,4,277,4
PR0003834,ARUZ,Region 2,Puerto Rico,Community water system,7703,JUANA DIAZ,Juana Diaz Municipio,7,165,14
PR0518015,SECTOR PEPE HOYOS,Region 2,Puerto Rico,Community water system,192,CAYEY,Cayey Municipio,3,318,16
PR0666126,ACUEDUCTO COMUNIDAD EDEM,Region 2,Puerto Rico,Community water system,104,SAN LORENZO,San Lorenzo Municipio,3,44,3
PR0004514,HOGARES SEGUROS,Region 2,Puerto Rico,Community water system,375,PONCE,Ponce Municipio,4,31,17
PR0666026,MACANEA / ESPINO,Region 2,Puerto Rico,Community water system,224,SAN LORENZO,San Lorenzo Municipio,3,365,15
PR0724117,COM. ELADIO ANDREU,Region 2,Puerto Rico,Community water system,320,COROZAL,Corozal Municipio,3,276,12
PR0458264,ACD. COMUNAL RIO CHIQUITO,Region 2,Puerto Rico,Community water system,320,PONCE,Ponce Municipio,1,22,2
PR0724137,COM. SECTOR LA RIVIERA,Region 2,Puerto Rico,Community water system,260,COROZAL,Corozal Municipio,1,64,2
PR0468044,MARTEX FARMS,Region 2,Puerto Rico,Non-Transient non-community system,100,SANTA ISABEL,Santa Isabel Municipio,2,19,2
PR0003732,LAS DELICIAS,Region 2,Puerto Rico,Community water system,2405,CIALES,Ciales Municipio,4,95,16
PR0003603,REMANSO,Region 2,Puerto Rico,Community water system,298,CABO ROJO,Cabo Rojo Municipio,3,26,3
PR0003822,ARRAIJANES,Region 2,Puerto Rico,Community water system,373,MOROVIS,Morovis Municipio,3,35,2
