PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
TN0000682,SURGOINSVILLE UTILITY DISTRICT,Region 4,Tennessee,Community water system,2357,SURGOINSVILLE,Hawkins,13,11,29
TN0004360,BIRDSONG RESORT & MARINA,Region 4,Tennessee,Transient non-community system,35,,Benton,5,18,14
TN0000614,SCOTTS HILL WATER SYSTEM,Region 4,Tennessee,Community water system,4164,SCOTTS HILL,Henderson,23,4,85
TN0003222,OLIN CORPORATION,Region 4,Tennessee,Non-Transient non-community system,624,,Bradley,5,10,13
TN0005157,MOUNTAIN BROTHERS GENERAL STORE,Region 4,Tennessee,Transient non-community system,100,,Sevier,4,0,1
TN0004370,FORT LOUDOUN YACHT CLUB,Region 4,Tennessee,Transient non-community system,135,,Knox,6,11,15
TN0001471,"BRIDGEMONT MINISTRIES, INC.",Region 4,Tennessee,Transient non-community system,65,,Sevier,5,18,18
TN0001666,LONE MOUNTAIN BOAT DOCK,Region 4,Tennessee,Transient non-community system,160,,Claiborne,7,4,22
TN0004671,MONTEAGLE SUNDAY SCHOOL ASSMBLY,Region 4,Tennessee,Transient non-community system,525,,Grundy,3,4,6
TN0004480,BELL'S WA FLOY RETREAT,Region 4,Tennessee,Transient non-community system,150,,Sevier,12,2,16
TN0004532,BROKEN ARROW TRAVEL CAMP,Region 4,Tennessee,Transient non-community system,50,,Monroe,6,2,15
TN0002614,GREAT SMOKY JELLYSTONE CAMP RESORT,Region 4,Tennessee,Transient non-community system,300,,Cocke,6,12,20
TN0004486,SIM'S POINT CAMPGROUND,Region 4,Tennessee,Transient non-community system,100,,Sevier,5,10,14
TN0004784,THREE OAKS RESTAURANT,Region 4,Tennessee,Transient non-community system,75,,Henry,4,11,7
TN0004768,SPRINGS DOCK,Region 4,Tennessee,Transient non-community system,200,,Campbell,11,7,6
TN0003718,ELLIS GROVE PRESBYTERIAN CHURCH,Region 4,Tennessee,Transient non-community system,50,,Humphreys,5,19,8
TN0002464,FRIENDSHIP BAPTIST ST CHURCH,Region 4,Tennessee,Transient non-community system,245,,Madison,4,13,16
TN0000768,ANDERSON COUNTY UTILITY BOARD,Region 4,Tennessee,Community water system,10446,CLINTON,Anderson,9,34,20
TN0000514,ANDERSON COUNTY WATER AUTHORITY,Region 4,Tennessee,Community water system,24520,LAKE CITY,Anderson,10,4,16
TN0001235,UNITY BAPTIST CHURCH,Region 4,Tennessee,Transient non-community system,90,,Chester,7,12,14
TN0000849,CHALET VILLAGE NORTH,Region 4,Tennessee,Community water system,1458,GATLINBURG,Sevier,10,30,29
TN0004819,C J PAPADOPS RESTAURANT,Region 4,Tennessee,Transient non-community system,50,,Cocke,5,6,14
TN0000278,GRIFFITH CREEK UTILITY DIST,Region 4,Tennessee,Community water system,1158,,Marion,4,25,28
TN0002304,FRIENDSHIP WORLD OUTREACH CH - MCEWEN CA,Region 4,Tennessee,Transient non-community system,135,,Humphreys,5,37,9
TN0000927,CAGLE-FREDONIA UTILITY DIST,Region 4,Tennessee,Community water system,2140,,Sequatchie,8,3,11
TN0000958,BLUEBIRD HILLS SMALL COMMUNITY WATER DIS,Region 4,Tennessee,Community water system,95,DICKSON,Humphreys,8,100,7
TN0000446,WOODRUN LAKES S/D,Region 4,Tennessee,Community water system,166,MIDDLETON,Hardeman,7,5,10
