PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
ID7300022,LEADORE SCHOOL,Region 10,Idaho,Non-Transient non-community system,140,,Lemhi,2,11,8
ID6060053,PINGREE LDS CHURCH,Region 10,Idaho,Transient non-community system,25,,Bingham,2,5,8
ID5070012,CHALET MOBILE HOME PARK,Region 10,Idaho,Community water system,60,,Blaine,2,25,10
ID5160076,BAKE CENTRAL,Region 10,Idaho,Transient non-community system,25,,Cassia,2,14,4
ID6030084,MCCAMMON SUBWAY,Region 10,Idaho,Transient non-community system,50,,Bannock,2,1,4
ID1280006,ATHOL CITY OF,Region 10,Idaho,Community water system,725,,Kootenai,4,13,9
ID6150047,BLACKFOOT HARBOR,Region 10,Idaho,Transient non-community system,100,,Caribou,2,2,0
ID6060027,GROVELAND CHURCH,Region 10,Idaho,Transient non-community system,450,,Bingham,3,3,8
ID7100171,THUNDER STADIUM,Region 10,Idaho,Transient non-community system,50,IDAHO FALLS,Bonneville,2,0,3
ID7100128,TELFORD,Region 10,Idaho,Non-Transient non-community system,30,,Bonneville,2,16,5
ID3230068,USBR BLACK CANYON DAM COBBLESTONE PARK,Region 10,Idaho,Transient non-community system,25,,Gem,2,4,2
ID7100011,ROCKY MOUNTAIN MIDDLE SCHOOL,Region 10,Idaho,Non-Transient non-community system,1012,,Bonneville,2,21,6
ID1280158,ROCKFORD BAY SUMMER HOMES,Region 10,Idaho,Transient non-community system,60,,Kootenai,4,7,7
ID4080024,HORSESHOE BEND WATER SUPPLY,Region 10,Idaho,Community water system,643,,Boise,6,96,9
ID3140136,WEST CANYON ELEMENTARY SCHOOL,Region 10,Idaho,Non-Transient non-community system,727,,Canyon,5,16,10
ID7260019,KELLY CANYON WINTER PARK LLC,Region 10,Idaho,Transient non-community system,150,,Jefferson,2,13,7
ID5070049,SUNTREE HOLLOW MOBILE HOME COURT,Region 10,Idaho,Community water system,60,,Blaine,3,37,7
ID5160003,RIVERSIDE TRAILER COURT,Region 10,Idaho,Community water system,35,,Cassia,3,175,9
ID7100006,ANGUS REST AND U SERVE,Region 10,Idaho,Transient non-community system,160,,Bonneville,2,17,8
ID1280104,KIDD ISLAND BAY WATER USERS,Region 10,Idaho,Community water system,125,,Kootenai,8,103,7
ID3020011,MEADOWS PARK WATER USERS,Region 10,Idaho,Community water system,52,,Adams,4,11,7
ID6060047,MORELAND LDS CHURCH,Region 10,Idaho,Transient non-community system,400,,Bingham,2,5,6
ID4430099,PILGRIM COVE CHURCH CAMP,Region 10,Idaho,Transient non-community system,25,,Valley,2,3,1
ID5420043,NAT SOO PAH,Region 10,Idaho,Transient non-community system,25,,Twin Falls,2,13,6
ID6060076,SNAKE RIVER LDS SEMINARY BLDG,Region 10,Idaho,Transient non-community system,600,,Bingham,2,8,6
ID5420077,CURRY JUNCTION,Region 10,Idaho,Transient non-community system,25,,Twin Falls,2,42,4
ID1280226,HENRY POINT ASSN,Region 10,Idaho,Transient non-community system,35,,Kootenai,2,11,6
ID5420100,MIRACLE HOT SPRINGS,Region 10,Idaho,Transient non-community system,35,BUHL,Twin Falls,3,1,1
ID3230067,USBR BLACK CANYON DAM BLACK CANYON PARK,Region 10,Idaho,Transient non-community system,25,,Gem,2,14,4
ID3230069,USBR BLACK CANYON DAM WILDROSE PARK,Region 10,Idaho,Transient non-community system,25,,Gem,2,9,3
ID6060084,THOMAS WARD LDS CHURCH,Region 10,Idaho,Transient non-community system,500,,Bingham,2,11,8
ID3230038,TRIANGLE RESTAURANT,Region 10,Idaho,Transient non-community system,50,,Gem,5,27,9
ID7100086,SOHNS MOBILE HOME PARK INC,Region 10,Idaho,Community water system,38,,Bonneville,2,8,7
ID5320005,RICHFIELD CITY OF,Region 10,Idaho,Community water system,420,,Lincoln,9,33,10
ID1280157,ROCKY BEACH WATER DIST,Region 10,Idaho,Community water system,100,,Kootenai,5,44,8
ID6030042,RANCH INN,Region 10,Idaho,Transient non-community system,50,,Bannock,2,7,5
ID7100010,BONNEVILLE HIGH SCHOOL,Region 10,Idaho,Non-Transient non-community system,1500,,Bonneville,2,2,6
ID1280082,HARMON PROPERTY OWNERS ASSOCIATION,Region 10,Idaho,Transient non-community system,152,,Kootenai,4,18,8
ID3140031,EAST CANYON ELEMENTARY SCHOOL,Region 10,Idaho,Non-Transient non-community system,558,,Canyon,2,16,12
ID3140025,DAHL SUBD,Region 10,Idaho,Community water system,51,,Canyon,4,20,11
ID6030033,YELLOWSTONE LDS,Region 10,Idaho,Transient non-community system,300,,Bannock,2,2,8
ID6060058,RIVERSIDE CHURCH,Region 10,Idaho,Transient non-community system,400,,Bingham,2,3,6
ID6120022,MOORE WATER AND SEWER ASSN,Region 10,Idaho,Community water system,196,,Butte,6,20,9
ID1090032,DEPT OF LAND AREA OFFICE COOLIN,Region 10,Idaho,Transient non-community system,25,,Bonner,2,14,5
ID2350030,WAHA GLEN WATER DIST,Region 10,Idaho,Community water system,100,,Nez Perce,4,18,10
ID5240012,HAGERMAN CITY OF,Region 10,Idaho,Community water system,800,,Gooding,7,14,10
ID7100028,FAIRVIEW NORTH,Region 10,Idaho,Non-Transient non-community system,350,,Bonneville,2,11,7
ID1090174,EDELWEISS VILLAGE FIRST ADDITION,Region 10,Idaho,Community water system,70,,Bonner,4,0,1
ID7100200,DJ PARK WELL,Region 10,Idaho,Community water system,75,IDAHO FALLS,Bonneville,3,2,3
ID3020026,USFS PRICE VALLEY GUARD STATION,Region 10,Idaho,Transient non-community system,37,,Adams,3,2,8
ID1400028,HECLA MINING COMPANY LUCKY FRIDAY,Region 10,Idaho,Non-Transient non-community system,244,,Shoshone,7,4,4
ID6060080,SPRINGFIELD CITY OF,Region 10,Idaho,Community water system,35,,Bingham,3,83,9
ID4430087,IDPR BUTTERCUP CAMPGROUND,Region 10,Idaho,Transient non-community system,90,,Valley,2,10,6
ID1090229,MARVIN LAKES ESTATES,Region 10,Idaho,Non-Transient non-community system,57,,Bonner,5,0,1
ID3140111,SKYLINE WATER ASSN,Region 10,Idaho,Community water system,50,,Canyon,5,16,8
ID6060001,ABERDEEN CITY OF,Region 10,Idaho,Community water system,1994,,Bingham,5,19,8
ID1400082,WEIR GULCH WATER ASSN,Region 10,Idaho,Community water system,78,,Shoshone,2,5,6
ID7330015,MOODY CREEK PRODUCE,Region 10,Idaho,Non-Transient non-community system,55,,Madison,2,20,6
ID7100035,HIGHWAY ESTATES WATER ASSN,Region 10,Idaho,Community water system,56,,Bonneville,2,45,9
ID1280188,SILVER BEACH MARINA,Region 10,Idaho,Transient non-community system,26,,Kootenai,6,14,8
ID1090093,OUT BACK INN,Region 10,Idaho,Transient non-community system,500,,Bonner,3,3,6
