PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
SC1472004,GOWDY'S FARM SHED (1472004),Region 4,South Carolina,Transient non-community system,25,LAKE CITY,Clarendon,2,0,1
SC0872034,PRINGLETOWN QUICK STOP (0872034),Region 4,South Carolina,Transient non-community system,25,,Berkeley,2,2,4
SC1070963,WINDWOOD FARM HOME (1070963),Region 4,South Carolina,Community water system,33,AWENDAW,Charleston,3,14,10
SC1872000,WAYNES GROCERY (1872000),Region 4,South Carolina,Transient non-community system,25,,Dorchester,2,0,5
SC0270678,CAMP LONG LEADERSHIP CENTER (0270678),Region 4,South Carolina,Transient non-community system,175,,Aiken,4,6,22
SC1570211,FLO'S DINER (1570211),Region 4,South Carolina,Transient non-community system,66,,Colleton,3,3,9
SC4310003,MAYSVILLE TOWN OF (4310003),Region 4,South Carolina,Community water system,983,,Sumter,7,1,30
SC3260164,BASIN ROCK MHP (3260164),Region 4,South Carolina,Community water system,190,,Lexington,3,4,26
SC1079030,HEWITT SITE SERVICES (1079030),Region 4,South Carolina,Transient non-community system,25,RAVENEL,Charleston,2,1,0
SC0170906,CRAWFORDS STORE (0170906),Region 4,South Carolina,Transient non-community system,26,,Abbeville,2,1,4
SC1470801,BIG WATER RESORT (1470801) (N),Region 4,South Carolina,Transient non-community system,180,,Clarendon,3,0,4
SC0420001,HOMELAND PARK W/D (0420001),Region 4,South Carolina,Community water system,7153,,Anderson,2,4,36
SC1070802,OAK PLANTATION CAMPGROUND (1070802),Region 4,South Carolina,Transient non-community system,26,,Charleston,3,2,9
SC3260115,HICKORY HILL MHP (3260115),Region 4,South Carolina,Community water system,68,,Lexington,3,27,24
SC4630003,SUPERMETALS (4630003),Region 4,South Carolina,Non-Transient non-community system,100,ROCK HILL,York,2,4,11
SC4320001,DALZELL WATER DISTRICT (4320001),Region 4,South Carolina,Community water system,3398,,Sumter,7,10,34
SC4310001,SUMTER CITY OF (4310001),Region 4,South Carolina,Community water system,53122,,Sumter,29,3,25
SC3320001,MARCO RURAL WATER CO (3320001),Region 4,South Carolina,Community water system,13915,,Marion,19,10,28
SC1830005,LAFARGE (1830005),Region 4,South Carolina,Non-Transient non-community system,121,,Dorchester,3,3,13
SC3772009,BRASSTOWN CREEK GATHERING PLACE (3772009,Region 4,South Carolina,Transient non-community system,26,WESTMINSTER,Oconee,2,0,2
SC3230806,FOUR OAKS FARMS (3230806),Region 4,South Carolina,Transient non-community system,26,,Lexington,2,5,12
SC4510007,WCWSA/SOUTH SYSTEM (4510007),Region 4,South Carolina,Community water system,3087,,Williamsburg,5,1,7
SC1550002,FISHING CREEK POA (1550002),Region 4,South Carolina,Community water system,52,,Colleton,3,17,28
SC0210003,NORTH AUGUSTA CITY OF (0210003),Region 4,South Carolina,Community water system,26273,,Aiken,8,15,24
SC3010003,GRAY COURT TOWN OF (3010003),Region 4,South Carolina,Community water system,1021,,Laurens,5,3,20
SC3260183,SAND MOUNTAIN MHP (3260183),Region 4,South Carolina,Community water system,20,,Lexington,2,24,25
SC0610004,HILDA TOWN OF (0610004),Region 4,South Carolina,Community water system,466,HILDA,Barnwell,6,2,17
SC3870905,QUICK-C MART (3870905),Region 4,South Carolina,Transient non-community system,50,,Orangeburg,2,0,16
SC1870921,JOLLY ACRES CAMP AND STORAGE (1870921),Region 4,South Carolina,Transient non-community system,15,,Dorchester,2,0,0
SC0170105,DIAMOND HILL SCHOOL (0170105),Region 4,South Carolina,Non-Transient non-community system,335,,Abbeville,3,7,7
SC3770935,DOLLAR GENERAL - MOUNTAIN REST(3770935),Region 4,South Carolina,Transient non-community system,25,,Oconee,2,0,0
SC2370802,BEECH SPRINGS CAMPGROUND (2370802),Region 4,South Carolina,Transient non-community system,175,,Greenville,2,10,20
SC4350016,SUMTER/WESSEX S/D (4350016),Region 4,South Carolina,Community water system,412,,Sumter,4,63,25
SC3810010,NORTH TOWN OF (3810010),Region 4,South Carolina,Community water system,1476,,Orangeburg,8,11,37
SC0670912,SHELTONS FOOD STORE (0670912),Region 4,South Carolina,Transient non-community system,25,,Barnwell,3,2,4
SC2560008,HOUSEY GROCERY & TP (2560008),Region 4,South Carolina,Transient non-community system,26,,Hampton,2,0,7
SC3820003,LAKE MARION REGIONAL WATER PLT (3820003),Region 4,South Carolina,Community water system,25,MONCKS CORNER,Orangeburg,3,0,4
SC2570912,CORNERSTONE GENERAL STORE (2570912),Region 4,South Carolina,Transient non-community system,30,HAMPTON,,2,0,2
SC3410003,MCCOLL TOWN OF (3410003),Region 4,South Carolina,Community water system,2173,MCCOLL,Marlboro,10,10,36
SC3660006,GATEWAY MHP (3660006),Region 4,South Carolina,Community water system,40,,Newberry,9,1,13
SC2672005,RADD DEWS BBQ (2672005),Region 4,South Carolina,Transient non-community system,150,,Horry,2,0,5
SC3750010,CHICKASAW POINT (3750010),Region 4,South Carolina,Community water system,490,,Oconee,2,11,34
SC4070233,J&J NEIGHBORHOOD GRILL (4070233),Region 4,South Carolina,Transient non-community system,84,,Richland,2,3,10
SC4130002,INTL PAPER/JOHNSON PLT (4130002),Region 4,South Carolina,Non-Transient non-community system,60,,Saluda,4,10,7
SC1570921,N AND W GROCERY (1570921),Region 4,South Carolina,Transient non-community system,200,,Colleton,2,0,4
SC1070974,EZ SHOP 13 (1070974),Region 4,South Carolina,Transient non-community system,26,,Charleston,2,0,3
SC1572002,SUBWAY-COTTAGEVILLE (1572002),Region 4,South Carolina,Transient non-community system,100,,Colleton,2,0,2
SC2810001,CAMDEN CITY OF (2810001),Region 4,South Carolina,Community water system,15554,,Kershaw,7,17,23
