PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
WA5361129,THREE FINGERS,Region 10,Washington,Community water system,78,,Mason,3,54,0
WA5318580,DEL MAR COMMUNITY SERVICE INC,Region 10,Washington,Community water system,647,,Skagit,12,5,1
WA5350400,MAINS FARM PROPERTY OWNERS,Region 10,Washington,Community water system,358,,Clallam,4,5,0
WA5364830,OTHELLO COUNTRY CLUB WATER ASSN,Region 10,Washington,Community water system,208,,Adams,4,32,0
WA5330049,CRYSTAL SPRINGS,Region 10,Washington,Community water system,37,,Thurston,2,5,0
WA5325605,HALFWAY RV PARK,Region 10,Washington,Transient non-community system,3,,Jefferson,2,8,0
WA5344960,LAKE THOMAS ESTATE WATER SVCS INC,Region 10,Washington,Transient non-community system,10,,Stevens,3,22,0
WA5398184,WOODLAND MANOR,Region 10,Washington,Community water system,192,,Mason,2,12,0
WA5372267,RICHMOND TOTTEN,Region 10,Washington,Community water system,42,,Thurston,1,23,0
WA5309370,BURGER ROYAL,Region 10,Washington,Transient non-community system,92,,Spokane,2,10,0
WA5304980,BEACHWOOD WATER COMPANY,Region 10,Washington,Community water system,90,,Island,5,84,0
WA5343655,LAKE BRONSON ASSOC INC,Region 10,Washington,Transient non-community system,257,,Snohomish,5,5,0
WA5343980,LAKE JOSEPHINE RIVIERA,Region 10,Washington,Community water system,1067,,Pierce,11,65,0
WA5371643,REDMON MOBILE HOME PARK,Region 10,Washington,Community water system,105,,Lewis,2,42,0
WA5347283,ROOSEVELT LAKE RANCH,Region 10,Washington,Community water system,203,,Lincoln,3,47,0
WA5308278,Phoenix Rising School,Region 10,Washington,Non-Transient non-community system,66,,Thurston,2,140,0
WA5301222,AUST 210,Region 10,Washington,Community water system,35,,Lewis,1,4,0
WA5307138,BAINBRIDGE ISLAND PUB WRKS,Region 10,Washington,Non-Transient non-community system,36,,Kitsap,2,1,0
WA53FS005,ADAMS FORK 3 HP,Region 10,Washington,Transient non-community system,67,,Skamania,2,5,0
