PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
KS2012302,MITCHELL CO RWD 1,Region 7,Kansas,Community water system,345,GLEN ELDER,Mitchell,4,11,7
KS2000913,BARTON COUNTY COMMUNITY COLLEGE,Region 7,Kansas,Community water system,1000,GREAT BEND,Barton,10,1,10
KS2013105,NEMAHA CO RWD 1,Region 7,Kansas,Community water system,350,BERN,Nemaha,21,1,9
KS2017902,"SELDEN, CITY OF",Region 7,Kansas,Community water system,218,SELDEN,Sheridan,13,1,13
KS2014704,"PRAIRIE VIEW, CITY OF",Region 7,Kansas,Community water system,131,PRAIRIE VIEW,Phillips,11,4,8
KS2015703,"COURTLAND, CITY OF",Region 7,Kansas,Community water system,281,COURTLAND,Republic,6,3,10
KS2117351,YMCA CAMP HYDE INC,Region 7,Kansas,Transient non-community system,300,VIOLA,Sedgwick,5,15,8
KS2004906,ELK CO RWD 2,Region 7,Kansas,Community water system,206,HOWARD,Elk,4,0,3
KS2004507,DOUGLAS CO RWD 3,Region 7,Kansas,Community water system,3834,BERRYTON,Douglas,20,2,12
KS2016106,BLUE RIVER HILLS IMPVMT DISTRICT,Region 7,Kansas,Community water system,89,MANHATTAN,Riley,9,13,9
KS2005107,COUNTRYSIDE ESTATES MOBILE HOME PARK,Region 7,Kansas,Community water system,300,HAYS,Ellis,10,31,10
KS2013504,"BROWNELL, CITY OF",Region 7,Kansas,Community water system,29,BROWNELL,Ness,9,14,8
KS2012703,"WHITE CITY, CITY OF",Region 7,Kansas,Community water system,614,WHITE CITY,Morris,16,18,11
KS2010101,"DIGHTON, CITY OF",Region 7,Kansas,Community water system,1038,DIGHTON,Lane,17,13,9
KS2019901,WALLACE CO RWD 1,Region 7,Kansas,Community water system,200,WESKAN,Wallace,6,59,9
KS2003516,COWLEY CO RWD 7,Region 7,Kansas,Community water system,250,ROCK,Cowley,6,11,18
KS2003509,"ARKANSAS CITY, CITY OF",Region 7,Kansas,Community water system,12401,ARKANSAS CITY,Cowley,23,5,17
