PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
GA2790034,HILLDALE WATER SYSTEM,Region 4,Georgia,Community water system,80,,Toombs,5,7,3
GA1950043,MADISON ACRES SUBDIVISION,Region 4,Georgia,Community water system,190,,Madison,8,20,2
GA2290032,SATILLA HILLS SUBDIVISION,Region 4,Georgia,Community water system,73,BLACKSHEAR,Pierce,4,2,3
GA2210057,ARROW WOOD SUBDIVISION,Region 4,Georgia,Community water system,65,,Oglethorpe,6,1,3
GA2270019,LAWSONS LANDING SUBDIVISION,Region 4,Georgia,Community water system,59,,Pickens,4,11,2
GA2210063,DUNBAR CROSSING,Region 4,Georgia,Community water system,31,,Oglethorpe,3,2,1
GA1150003,BERRY COLLEGE,Region 4,Georgia,Community water system,2200,MOUNT BERRY,Floyd,4,2,15
GA2790015,PETROSS SUBDIVISION,Region 4,Georgia,Community water system,128,VIDALIA,Toombs,4,72,2
GA1770011,WESLO ESTATES,Region 4,Georgia,Community water system,68,LEESBURG,Lee,8,29,1
GA2210056,OAKWOOD SUBDIVISION,Region 4,Georgia,Community water system,112,,Oglethorpe,6,3,2
GA0310041,NEW HOPE SUBDIVISION,Region 4,Georgia,Community water system,117,REGISTER,Bulloch,4,45,2
GA0310055,CYPRESS LAKE MOBILE HOME PARK,Region 4,Georgia,Community water system,104,STATESBORO,Bulloch,6,7,2
GA2630005,TALBOT COUNTY WATER WORKS,Region 4,Georgia,Community water system,3900,TALBOTTON,Talbot,6,11,6
GA0330021,KENNEDY`S PARK & APARTMENTS,Region 4,Georgia,Transient non-community system,100,,Burke,3,3,0
GA1850061,HIDDEN HILLS SUBDIVISION,Region 4,Georgia,Community water system,359,VALDOSTA,Lowndes,6,16,3
GA2330001,POLK COUNTY WATER AUTHORITY,Region 4,Georgia,Community water system,23325,CEDARTOWN,Polk,13,14,19
GA2970055,BEARDEN ESTATES,Region 4,Georgia,Community water system,50,,Walton,6,3,2
GA2810050,HI-RIVER COUNTRY SUBDIVISION,Region 4,Georgia,Community water system,260,,Towns,3,0,0
GA0370000,ARLINGTON,Region 4,Georgia,Community water system,1950,ARLINGTON,Calhoun,6,15,2
GA2050006,BOWEN MOBILE ESTATES,Region 4,Georgia,Community water system,50,CAMILLA,Mitchell,3,15,2
GA2510046,WATERS GROVE MOBILE HOME PARK,Region 4,Georgia,Community water system,55,,Screven,3,61,4
GA3050040,ECONOMY INN,Region 4,Georgia,Transient non-community system,25,JESUP,Wayne,2,23,1
GA2730002,PARROTT,Region 4,Georgia,Community water system,361,PARROTT,Terrell,8,5,2
GA0510000,GARDEN CITY,Region 4,Georgia,Community water system,5460,GARDEN CITY,Chatham,12,7,4
GA0590071,CRESTMONT FARMS SUBDIVISION,Region 4,Georgia,Community water system,164,ATHENS,Clarke,8,30,1
GA0670003,COBB COUNTY,Region 4,Georgia,Community water system,533000,,Cobb,3,3,2
GA0510145,SAVANNAH RV RESORT,Region 4,Georgia,Community water system,307,,Chatham,4,9,2
GA1190052,NAILS CREEK CROSSING,Region 4,Georgia,Community water system,65,,Franklin,8,18,2
GA2210052,SULFUR SPRINGS COMMUNITY PWS,Region 4,Georgia,Community water system,47,,Oglethorpe,4,2,3
GA2910101,RIVER'S EDGE RV PARK PHASE II,Region 4,Georgia,Transient non-community system,252,,Union,4,0,0
GA0690083,UPTON JUNCTION PHASE 11,Region 4,Georgia,Community water system,335,,Coffee,6,3,2
GA0710096,JERNIGAN`S RESAURANT,Region 4,Georgia,Transient non-community system,262,,Colquitt,2,4,2
GA0810011,EAST CRISP APARTMENTS,Region 4,Georgia,Community water system,25,CORDELE,Crisp,4,27,2
GA1450044,OAKHURST,Region 4,Georgia,Transient non-community system,180,,Harris,2,3,1
GA1950000,CARLTON,Region 4,Georgia,Community water system,434,CARLTON,Madison,10,2,2
GA1950052,W & R FARMS MOBILE HOME PARK,Region 4,Georgia,Community water system,135,,Madison,7,13,1
GA2970052,MOUNTAIN RIDGE SUBDIVISION,Region 4,Georgia,Community water system,78,,Walton,6,4,2
GA0470002,RINGGOLD,Region 4,Georgia,Community water system,2743,RINGGOLD,Catoosa,5,7,29
GA1230038,USCE RIDGEWAY BOAT RAMP HP,Region 4,Georgia,Transient non-community system,25,,Gilmer,2,2,1
GA0710014,INDIAN LAKE SUBDIVISION,Region 4,Georgia,Community water system,315,,Colquitt,6,18,2
GA1570002,HOSCHTON,Region 4,Georgia,Community water system,1740,HOSCHTON,Jackson,7,22,3
