PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
AR0000376,DYESS WATERWORKS,Region 6,Arkansas,Community water system,430,,Mississippi,4,3,5
AR0000598,PATTERSON WATERWORKS,Region 6,Arkansas,Community water system,491,,Woodruff,4,6,3
AR0000819,BASIN VALLEY WATER SYSTEM,Region 6,Arkansas,Community water system,390,,Newton,3,4,3
AR0000873,CRESTWOOD MOBILE HOME PARK,Region 6,Arkansas,Community water system,44,,Baxter,3,2,5
AR0000678,S P G WATER ASSOCIATION,Region 6,Arkansas,Community water system,1449,,"Marion, Searcy",5,3,4
ART000612,USCOE DG ALPINE RIDGE,Region 6,Arkansas,Transient non-community system,25,,Clark,3,0,5
AR0000288,LAMAR WATERWORKS,Region 6,Arkansas,Community water system,1815,,Johnson,3,14,6
AR0000108,KINGSLAND WATERWORKS,Region 6,Arkansas,Community water system,553,,Cleveland,3,1,6
ART001101,GRASSY KNOB SUBORDINATE SD,Region 6,Arkansas,Transient non-community system,50,,Carroll,2,2,3
AR0000337,KEO WATER WORKS,Region 6,Arkansas,Community water system,300,,Lonoke,3,1,6
AR0000369,DRIVER GRIDER WATER ASSOC,Region 6,Arkansas,Community water system,264,,Mississippi,3,0,5
ART000619,USCOE DG LENOX MARCUS,Region 6,Arkansas,Transient non-community system,25,,Hot Spring,3,0,5
ART000417,PEA RIDGE NATL MILITARY PARK,Region 6,Arkansas,Transient non-community system,25,,Benton,3,2,5
ART000797,USFS LITTLE PINES REC AREA,Region 6,Arkansas,Transient non-community system,25,,Scott,3,3,6
AR0000748,CRABAPPLE POINT WATER SYSTEM,Region 6,Arkansas,Transient non-community system,10,,Union,5,17,4
AR0000749,HWY 64 WATER ASSOCIATION,Region 6,Arkansas,Community water system,240,,Crittenden,2,19,3
AR0000307,STRAWBERRY WATERWORKS,Region 6,Arkansas,Community water system,903,,Lawrence,4,6,6
AR0000689,BALD KNOB NORTH WATER ASSOC,Region 6,Arkansas,Community water system,2628,,"Jackson, White",5,2,4
