PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VA3001051,ARCADIA NURSING CENTER,Region 3,Virginia,Community water system,92,,Accomack,6,23,13
VA5009400,GREIF RIVERVILLE,Region 3,Virginia,Non-Transient non-community system,324,,Amherst,4,3,13
VA3700500,"NEWPORT NEWS, CITY OF",Region 3,Virginia,Community water system,406000,NEWPORT NEWS,,37,11,37
VA1185047,BARKAY ESTATES,Region 3,Virginia,Community water system,85,,Tazewell,7,9,16
VA5083578,HUBER PLANT,Region 3,Virginia,Non-Transient non-community system,135,,Halifax,8,5,19
VA3093328,"ACCELERATED PROPERTIES, INC.",Region 3,Virginia,Non-Transient non-community system,80,,Isle of Wight,4,15,11
VA2187648,NORTH FORK RESORT #5,Region 3,Virginia,Transient non-community system,25,,Warren,6,0,5
VA1185073,CAMP EVANGEL,Region 3,Virginia,Transient non-community system,130,,Tazewell,8,2,8
VA1063760,WOODBERRY INN,Region 3,Virginia,Transient non-community system,25,,Floyd,6,6,13
VA2109085,THE BOARDWALK,Region 3,Virginia,Transient non-community system,100,,Louisa,4,1,2
VA2187646,NORTH FORK RESORT #2,Region 3,Virginia,Transient non-community system,25,,Warren,3,0,5
VA5680200,"LYNCHBURG, CITY OF",Region 3,Virginia,Community water system,76000,LYNCHBURG,,30,0,24
VA1121065,KINGS COURT TRAILER PARK,Region 3,Virginia,Community water system,35,,Montgomery,5,17,16
VA2069137,COVE CAMPGROUND,Region 3,Virginia,Transient non-community system,100,,Frederick,4,3,6
VA6061430,BLACKTHORNE INN AND RESTAURANT,Region 3,Virginia,Transient non-community system,68,,Fauquier,5,7,6
VA3131555,NORTHAMPTON COUNTY COMMUNITY FACILITIES,Region 3,Virginia,Non-Transient non-community system,61,,Northampton,4,5,10
VA2187250,CAMP WAMAVA,Region 3,Virginia,Transient non-community system,100,,Warren,3,12,5
VA5011201,HOLIDAY LAKE 4-H EDUCATIONAL CENTER,Region 3,Virginia,Transient non-community system,25,,Appomattox,6,7,8
VA1077499,NEW RIVER CAMPGROUND & CANOE,Region 3,Virginia,Transient non-community system,60,,Grayson,5,2,8
VA3131220,FOOD LION-CAPE CHARLES,Region 3,Virginia,Non-Transient non-community system,90,,Northampton,4,3,5
VA4075005,ADAMS INTERNATIONAL SCHOOL,Region 3,Virginia,Non-Transient non-community system,30,,Goochland,5,0,3
VA4127895,WINDSOR PARK,Region 3,Virginia,Community water system,90,,New Kent,5,1,14
VA2023165,CAMP BETHEL,Region 3,Virginia,Transient non-community system,100,,Botetourt,4,9,10
VA2015590,STONEY CREEK RESORT,Region 3,Virginia,Transient non-community system,25,,Augusta,5,5,10
VA3001210,ST PAUL`S DAY CARE CENTER,Region 3,Virginia,Non-Transient non-community system,120,,Accomack,5,13,9
VA2187290,DUNGADIN SUBDIVISION,Region 3,Virginia,Community water system,120,,Warren,8,4,21
VA2043942,WATERMELON PARK CAMPGROUND,Region 3,Virginia,Transient non-community system,25,,Clarke,5,5,8
VA4073311,GLOUCESTER CO WATER TREATMENT PLT,Region 3,Virginia,Community water system,12053,,Gloucester,26,2,30
VA6107453,MIDDLEBURG COMMUNITY CENTER,Region 3,Virginia,Transient non-community system,150,,Loudoun,4,1,8
VA5089095,BLUE RIDGE AIRPORT,Region 3,Virginia,Transient non-community system,30,,Henry,4,0,10
VA4127625,PUTZES TRAILER PARK,Region 3,Virginia,Transient non-community system,25,,New Kent,5,12,14
VA2069300,HILLTOP MOBILE HOME PARK,Region 3,Virginia,Community water system,25,,Frederick,6,6,19
VA3093910,CHECKERS,Region 3,Virginia,Transient non-community system,150,,Isle of Wight,4,2,5
VA2163353,NATURAL BRIDGE KOA,Region 3,Virginia,Transient non-community system,150,,Rockbridge,5,3,11
VA2139630,SONNY'S PLACE,Region 3,Virginia,Transient non-community system,99,,Page,5,2,4
VA4127055,BROOKWOOD MANOR,Region 3,Virginia,Community water system,230,,New Kent,11,13,16
VA4127198,FIVE LAKES NO 1,Region 3,Virginia,Community water system,360,,New Kent,11,17,16
VA3001894,WACHAPREAGUE MOTEL,Region 3,Virginia,Transient non-community system,35,,Accomack,6,6,10
VA2139400,MOUNT CARMEL CHRISTIAN ACADEMY,Region 3,Virginia,Non-Transient non-community system,150,,Page,4,9,22
VA5011045,APPOMATTOX COUNTY COMMUNITY PARK,Region 3,Virginia,Transient non-community system,25,,Appomattox,4,0,2
VA4127445,LITTLE PIECE OF HEAVEN DAY CARE,Region 3,Virginia,Non-Transient non-community system,56,,New Kent,7,11,11
VA1195700,"ST PAUL, TOWN OF",Region 3,Virginia,Community water system,1010,,Wise,16,25,27
VA6107533,PEV`S PAINTBALL,Region 3,Virginia,Transient non-community system,40,,Loudoun,4,6,4
VA3199380,LIGHTFOOT,Region 3,Virginia,Community water system,1747,,York,21,3,12
VA2187650,NORTH FORK RESORT #7,Region 3,Virginia,Transient non-community system,25,,Warren,3,0,5
VA5029170,DISCOVERY SCHOOL OF VIRGINIA,Region 3,Virginia,Community water system,65,,Buckingham,6,1,7
VA5031825,SUBURBAN TRAILER TOWN,Region 3,Virginia,Community water system,200,,Campbell,12,5,17
VA2187645,NORTH FORK RESORT #1,Region 3,Virginia,Transient non-community system,750,,Warren,4,1,6
VA5089383,GARFIELDS PLACE,Region 3,Virginia,Transient non-community system,200,,Henry,5,4,11
VA4085037,ATLEE SQUARE SHOPPING CENTER,Region 3,Virginia,Non-Transient non-community system,45,,Hanover,9,7,12
VA5009300,ORCHARD HILLS ESTATES,Region 3,Virginia,Community water system,70,,Amherst,6,29,15
