PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
AL0000438,MIDLAND CITY WATER DEPARTMENT,Region 4,Alabama,Community water system,2880,MIDLAND CITY,Dale,9,2,29
AL0001306,MITCHELL WATER SYSTEM INC,Region 4,Alabama,Community water system,9000,TUSCALOOSA,Tuscaloosa,9,1,29
AL0001006,MT. VERNON (TOWN OF),Region 4,Alabama,Community water system,2475,,Mobile,6,30,32
AL0000131,CALHOUN COUNTY WATER & FIRE PR AUTHORITY,Region 4,Alabama,Community water system,30756,ALEXANDRIA,Calhoun,44,23,31
AL0000852,LOWNDESBORO WATER AUTHORITY,Region 4,Alabama,Community water system,840,LOWNDESBORO,Lowndes,10,5,28
AL0001411,HALEYVILLE WATER WORKS & SEWER BOARD,Region 4,Alabama,Community water system,11949,HALEYVILLE,Winston,8,0,29
AL0000949,SWEARENGIN WATER SYSTEM,Region 4,Alabama,Community water system,2142,GRANT,Marshall,9,4,22
AL0001793,WHITES COMMERCIAL PARK,Region 4,Alabama,Transient non-community system,120,ORANGE BEACH,Baldwin,4,10,10
AL0000463,DALLAS COUNTY WATER & SEWER AUTHORITY,Region 4,Alabama,Community water system,5292,SELMA,Dallas,9,3,35
AL0000482,NORTH DALLAS WATER AUTHORITY,Region 4,Alabama,Community water system,8316,SELMA,Dallas,20,2,42
AL0001229,"WATER WORKS, INC.",Region 4,Alabama,Community water system,534,TALLADEGA,Talladega,4,16,30
AL0001258,SYLACAUGA UTILITIES BOARD,Region 4,Alabama,Community water system,22611,SYLACAUGA,Talladega,37,31,50
AL0000622,GENEVA WATER WORKS,Region 4,Alabama,Community water system,5850,GENEVA,Geneva,30,5,33
AL0000993,KUSHLA WATER DISTRICT,Region 4,Alabama,Community water system,5136,EIGHT MILE,Mobile,17,4,24
AL0001139,HURTSBORO WATER & SEWER BOARD,Region 4,Alabama,Community water system,1251,HURTSBORO,Russell,8,4,28
AL0001783,BLOUNT COUNTY WATER,Region 4,Alabama,Community water system,17139,CLEVELAND,Blount,29,63,20
AL0000794,WEST LAUDERDALE CO WATER & FPA,Region 4,Alabama,Community water system,14244,FLORENCE,Lauderdale,18,3,30
AL0000023,NORTH BALDWIN UTILITIES,Region 4,Alabama,Community water system,15795,BAY MINETTE,Baldwin,34,44,36
AL0000885,MADISON WATER WORKS & SEWER,Region 4,Alabama,Community water system,39051,MADISON,Madison,31,6,42
AL0001548,HATCHECHUBBEE CREEK PARK,Region 4,Alabama,Transient non-community system,32,SHORTERVILLE,Russell,5,3,25
AL0000295,ELBA WATER WORKS,Region 4,Alabama,Community water system,6042,ELBA,Coffee,19,1,30
AL0001285,RAY COMMUNITY WATER & FIRE PRO AUTHORITY,Region 4,Alabama,Community water system,1296,ALEXANDER CITY,Coosa,5,7,26
AL0001791,EVERGREEN ESTATES,Region 4,Alabama,Community water system,1884,MONTGOMERY,Montgomery,2,4,10
AL0001551,BLUFF CREEK PARK/W F GEORGE LAKE,Region 4,Alabama,Transient non-community system,32,SHORTERVILLE,Russell,7,0,26
AL0001393,PINE HILL WATER DEPARTMENT,Region 4,Alabama,Community water system,2475,PINE HILL,Wilcox,5,1,46
AL0001172,WILTON WATER WORKS,Region 4,Alabama,Community water system,2862,WILTON,Shelby,10,22,43
AL0001092,WEST MORGAN-EAST LAWRENCE WATER AUTHORIT,Region 4,Alabama,Community water system,26130,DECATUR,Morgan,15,1,26
