PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
WY5601410,WINLAND INDUSTRIAL PARK,Region 8,Wyoming,Non-Transient non-community system,251,GILLETTE,Campbell,7,5,2
WY5600407,LAVA MOUNTAIN LODGE (POVERTY HILL LLC),Region 8,Wyoming,Transient non-community system,75,DUBOIS,Fremont,6,15,5
WY5600741,LAZY L AND B RANCH,Region 8,Wyoming,Transient non-community system,50,DUBOIS,Fremont,7,12,6
WY5600036,"MILLS, TOWN OF",Region 8,Wyoming,Community water system,3200,MILLS,Natrona,16,5,9
WY5601157,CROWHEART STORE,Region 8,Wyoming,Transient non-community system,70,CROWHEART,Fremont,5,21,7
WY5600983,ABSAROKA RANCH,Region 8,Wyoming,Transient non-community system,28,DUBOIS,Fremont,4,2,4
WY5600861,WARM SPRINGS WATER DISTRICT,Region 8,Wyoming,Community water system,58,DUBOIS,Fremont,5,13,7
WY5601506,ARVADA MOBILE HOME PARK,Region 8,Wyoming,Transient non-community system,50,ARVADA,Sheridan,8,9,2
WY5600564,CAMP NEW FORK - BOY SCOUTS OF AMERICA,Region 8,Wyoming,Transient non-community system,450,,Sublette,8,10,3
WY5680212,BRIDGER-TETON NF BLACKROCK RS,Region 8,Wyoming,Transient non-community system,60,MORAN JCT,Teton,6,2,4
WY5600360,BLACK THUNDER MINE-THUNDER BASIN COAL CO,Region 8,Wyoming,Non-Transient non-community system,600,WRIGHT,Campbell,9,1,5
WY5600636,TATA CHEMICALS (SODA ASH) PARTNERS,Region 8,Wyoming,Non-Transient non-community system,678,GREEN RIVER,Sweetwater,6,24,10
WY5600924,"BLACK THUNDER EAST, LLC ADMIN",Region 8,Wyoming,Non-Transient non-community system,397,GILLETTE,Campbell,8,7,7
WY5600179,A & J MOBILE HOME PARK,Region 8,Wyoming,Community water system,70,RIVERTON,Fremont,7,72,9
WY5601032,WEST END WATER DISTRICT,Region 8,Wyoming,Community water system,225,NEWCASTLE,Weston,3,74,6
WY5600860,EDELWEISS,Region 8,Wyoming,Transient non-community system,25,CLARK,Park,5,15,6
WY5601092,WY TRANS DEPT PORT OF ENTRY 85,Region 8,Wyoming,Transient non-community system,300,CHEYENNE,Laramie,6,3,6
WY5600944,WY TRANS DEPT I-25 PORT OF ENT,Region 8,Wyoming,Transient non-community system,900,CHEYENNE,Laramie,6,0,6
WY5600641,YMCA OF THE BIG HORNS,Region 8,Wyoming,Transient non-community system,30,BUFFALO,Johnson,14,44,11
WY5600933,TIMBERLINE RANCH,Region 8,Wyoming,Transient non-community system,40,DUBOIS,Fremont,7,21,6
WY5601428,KOA CAMPGROUND CHEYENNE,Region 8,Wyoming,Transient non-community system,200,CHEYENNE,Laramie,6,8,3
WY5601511,BITTERROOT RANCH,Region 8,Wyoming,Transient non-community system,45,DUBOIS,Fremont,20,11,3
WY5600231,"GLENDO, TOWN OF",Region 8,Wyoming,Community water system,219,GLENDO,Platte,8,22,9
WY5601598,GLENDO LAKESIDE RV PARK,Region 8,Wyoming,Transient non-community system,100,GLENDO,Platte,5,1,1
WY5601613,NORTH STAR UTILITY,Region 8,Wyoming,Community water system,150,ALPINE,Lincoln,5,0,1
WY5601465,ALCOVA LAKEVIEW ESTATES I,Region 8,Wyoming,Transient non-community system,38,CASPER,Natrona,5,0,3
WY5601570,COUNTRY BURGERS,Region 8,Wyoming,Transient non-community system,50,FARSON,Sweetwater,7,7,2
WY5601585,ALCOVA LAKEVIEW ESTATES II,Region 8,Wyoming,Transient non-community system,24,CASPER,Natrona,6,1,2
WY5601418,"NORDIC RANCHES WATER, LLC.",Region 8,Wyoming,Community water system,605,ALPINE,Lincoln,6,3,4
WY5601068,"SOUTH FORK MTN RESORT, LLC",Region 8,Wyoming,Transient non-community system,70,BUFFALO,Johnson,6,22,4
WY5600622,WY DEPT OF TRANS-INFORMATION CTR,Region 8,Wyoming,Transient non-community system,500,CHEYENNE,Laramie,6,0,6
WY5600356,ALPHA COAL WEST/BELLE AYR,Region 8,Wyoming,Non-Transient non-community system,250,GILLETTE,Campbell,5,2,6
WY5600500,"LCRH20, LLC",Region 8,Wyoming,Transient non-community system,102,MOOSE,Teton,8,3,5
WY5600027,GROS VENTRE UTILITY,Region 8,Wyoming,Community water system,200,JACKSON,Teton,14,13,8
WY5680077,YELLOWSTONE NP GRANT VILLAGE,Region 8,Wyoming,Transient non-community system,5500,YELLOWSTONE NP,Teton,7,1,6
WY5600965,WY TRANS DEPT SO. PASS REST RA,Region 8,Wyoming,Transient non-community system,400,LANDER,Fremont,7,3,6
WY5600989,HF BAR RANCH,Region 8,Wyoming,Transient non-community system,150,,Johnson,5,22,4
WY5600788,"LA GRANGE, TOWN OF",Region 8,Wyoming,Community water system,334,LA GRANGE,Goshen,5,11,6
WY5601043,WY TRANS DEPT SWEETWATER RA,Region 8,Wyoming,Transient non-community system,150,RIVERTON,Fremont,6,4,6
WY5600499,R LAZY S RANCH,Region 8,Wyoming,Transient non-community system,60,TETON VILLAGE,Teton,6,5,5
WY5600523,STAGECOACH BAR INC,Region 8,Wyoming,Transient non-community system,150,WILSON,Teton,5,12,4
WY5600301,ALBANY LODGE,Region 8,Wyoming,Transient non-community system,25,LARAMIE,Albany,4,11,7
WY5600223,"MARBLETON, TOWN OF",Region 8,Wyoming,Community water system,720,MARBLETON,Sublette,11,25,7
WY5601447,LAK RANCH,Region 8,Wyoming,Transient non-community system,25,NEWCASTLE,Weston,6,2,3
WY5601441,"HUDSON GAS, GRILL & GOODS",Region 8,Wyoming,Transient non-community system,30,LANDER,Fremont,5,12,4
WY5601576,TRAIL RIDGE WATER SYSTEM,Region 8,Wyoming,Community water system,59,,Lincoln,4,0,1
WY5600055,"SUNDANCE, CITY OF",Region 8,Wyoming,Community water system,1200,SUNDANCE,Crook,20,4,9
WY5600379,LYMAN KOA CAMPGROUND,Region 8,Wyoming,Transient non-community system,150,LYMAN,Uinta,4,23,7
WY5600092,"SUPERIOR, TOWN OF",Region 8,Wyoming,Community water system,250,SUPERIOR,Sweetwater,10,24,9
WY5601619,WEST WINDS,Region 8,Wyoming,Community water system,750,CHEYENNE,Laramie,2,2,1
WY5600065,"ELK MOUNTAIN, TOWN OF",Region 8,Wyoming,Community water system,186,ELK MOUNTAIN,Carbon,6,17,9
WY5601569,HIGH MEADOW RANCH,Region 8,Wyoming,Community water system,475,,Sublette,9,2,3
WY5600045,"RAWLINS WATER SUPPLY, CITY OF",Region 8,Wyoming,Community water system,9006,RAWLINS,Carbon,21,12,8
WY5600362,MEADOWLARK SKI RESORT,Region 8,Wyoming,Transient non-community system,60,TEN SLEEP,Big Horn,5,21,4
WY5600845,WY TRANS DEPT I-80 PORT OF ENT,Region 8,Wyoming,Transient non-community system,1500,CHEYENNE,Laramie,6,6,6
WY5680085,YELLOWSTONE NP OLD FAITHFUL,Region 8,Wyoming,Community water system,150,YELLOWSTONE NP,Teton,6,4,5
WY5600215,EVANS MOBILE HOME COURT,Region 8,Wyoming,Community water system,150,JACKSON,Teton,7,9,6
WY5601427,WHISTLE PIG CORPORATION,Region 8,Wyoming,Transient non-community system,50,SARATOGA,Carbon,5,3,3
WY5600565,DEER HAVEN LODGE,Region 8,Wyoming,Transient non-community system,50,TEN SLEEP,Washakie,5,19,6
WY5601478,CROOK COUNTY SALOON,Region 8,Wyoming,Transient non-community system,45,SUNDANCE,Crook,6,10,3
WY5600309,HALL'S GLENDO MARINA,Region 8,Wyoming,Transient non-community system,200,GLENDO,Platte,11,8,6
WY5600006,BEDFORD WATER & SEWER DISTRICT,Region 8,Wyoming,Community water system,450,BEDFORD,Lincoln,9,6,8
WY5600109,LANCE CREEK WATER DISTRICT,Region 8,Wyoming,Community water system,45,LANCE CREEK,Niobrara,6,163,8
WY5601233,COTTONWOOD ACRES,Region 8,Wyoming,Community water system,100,TORRINGTON,Goshen,12,12,6
WY5600171,POTLATCH TRAILER COURT,Region 8,Wyoming,Community water system,70,TORRINGTON,Goshen,3,55,8
WY5601088,ALPEN HAUS,Region 8,Wyoming,Transient non-community system,100,ALPINE,Lincoln,8,11,6
WY5601492,WHITETAIL CREEK OUTFITTERS,Region 8,Wyoming,Transient non-community system,40,HULETT,Crook,5,5,3
WY5600432,"ATLANTIC CITY MERCANTILE, INC.",Region 8,Wyoming,Transient non-community system,48,ATLANTIC CITY,Fremont,5,21,7
WY5600328,POWDER RIVER COAL-CABALLO MINE,Region 8,Wyoming,Non-Transient non-community system,200,GILLETTE,Campbell,11,22,6
WY5680081,YELLOWSTONE NP LEWIS LAKE CG,Region 8,Wyoming,Transient non-community system,100,YELLOWSTONE NP,Teton,6,1,6
WY5601508,RED ROCK RANCH,Region 8,Wyoming,Transient non-community system,50,KELLY,Teton,17,2,2
WY5601629,GRASSLANDS MOBILE HOME PARK,Region 8,Wyoming,Community water system,50,DOUGLAS,Converse,5,61,1
WY5601558,KNAPP'S WYCOLO LODGE,Region 8,Wyoming,Transient non-community system,30,,Albany,7,8,1
WY5600592,NORTH 40 LOUNGE & SUPPER CLUB,Region 8,Wyoming,Transient non-community system,40,CASPER,Natrona,5,10,8
WY5600028,KEMMERER-DIAMONDVILLE JPB,Region 8,Wyoming,Community water system,3367,KEMMERER,Lincoln,5,16,10
WY5680136,BRIDGER-TETON NF CURTIS CYN CG,Region 8,Wyoming,Transient non-community system,67,JACKSON,Teton,4,4,4
WY5680139,BRIDGER-TETON NF HOBACK CG,Region 8,Wyoming,Transient non-community system,50,JACKSON,Teton,5,5,4
WY5680207,BRIDGER-TETON NF ATHERTON CR,Region 8,Wyoming,Transient non-community system,80,JACKSON,Teton,5,6,4
WY5680210,BRIDGER-TETON NF TURPIN MEADOW,Region 8,Wyoming,Transient non-community system,30,MORAN JCT,Teton,5,5,4
WY5680054,MED.BOW NF-S BRUSH CR CG-LOWER,Region 8,Wyoming,Transient non-community system,40,SARATOGA,Carbon,4,6,6
WY5601250,FLYING V CAMBRIA INN,Region 8,Wyoming,Transient non-community system,30,NEWCASTLE,Weston,5,18,4
WY5600461,ELEPHANT HEAD LODGE,Region 8,Wyoming,Transient non-community system,55,WAPITI,Park,7,14,4
WY5680051,MEDICINE BOW NF RYAN PARK CG,Region 8,Wyoming,Transient non-community system,40,SARATOGA,Carbon,5,17,6
WY5600777,"Y-O INVESTMENTS, INC.",Region 8,Wyoming,Community water system,150,WHEATLAND,Platte,11,21,9
WY5680010,BLACK HILLS NF-COOK LAKE CG,Region 8,Wyoming,Transient non-community system,57,SUNDANCE,Crook,4,5,4
