PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MT0004137,JIM PALMER TRUCKING,Region 8,Montana,Non-Transient non-community system,55,MISSOULA,Missoula,4,60,3
MT0004208,SPIRIT HILLS SUBDIVISION,Region 8,Montana,Community water system,170,BOZEMAN,Gallatin,6,28,5
MT0003319,INDIANA UNIV GEOLOGIC STATION,Region 8,Montana,Transient non-community system,77,CARDWELL,Madison,3,8,2
MT0000266,LAKESIDE WATER SYSTEM,Region 8,Montana,Community water system,800,LAKESIDE,Flathead,6,7,3
MT0004822,SAFEWAY NO 2619 GLACIER WATER MSLA,Region 8,Montana,Transient non-community system,25,MISSOULA,Missoula,2,0,0
MT0000914,MEADOW LAKE CO WATER AND SEWER DISTRICT,Region 8,Montana,Community water system,500,COLUMBIA FALLS,Flathead,4,29,6
MT0062344,DICKEY LAKE CAMPGROUND  NORTH,Region 8,Montana,Transient non-community system,58,FORTINE,Lincoln,5,10,3
MT0000765,ULM SCHOOL DIST 85,Region 8,Montana,Non-Transient non-community system,72,ULM,Cascade,7,13,6
MT0000723,TURNER SCHOOL DISTRICT NO 43,Region 8,Montana,Non-Transient non-community system,105,TURNER,Blaine,9,21,6
MT0003691,CHERRY HILL YACHT CLUB CONDOS,Region 8,Montana,Transient non-community system,30,LAKESIDE,Flathead,5,12,2
MT0001671,WILLIAMS WATER WORKS,Region 8,Montana,Community water system,180,KALISPELL,Flathead,3,25,5
MT0004458,FOX HILL ESTATES,Region 8,Montana,Community water system,25,KALISPELL,Flathead,13,16,2
MT0002893,THOMPSON RANCHETTES II,Region 8,Montana,Community water system,100,KALISPELL,Flathead,3,34,5
MT0001489,OASIS BAR AND CAFE,Region 8,Montana,Transient non-community system,102,WOLF CREEK,Lewis and Clark,4,50,5
MT0004081,FAIRMONT RV PARK,Region 8,Montana,Transient non-community system,252,ANACONDA,Silver Bow,4,14,3
MT0000759,CAMP THREE FORKS,Region 8,Montana,Transient non-community system,202,THREE FORKS,Broadwater,11,31,2
MT0000115,ROCKY CREEK TR COURT,Region 8,Montana,Community water system,35,BOZEMAN,Gallatin,7,1,7
MT0000267,TROUTBECK RISE LAKESIDE EST WATER SYSTEM,Region 8,Montana,Community water system,250,LAKESIDE,Flathead,4,12,6
MT0000284,MALTA  CITY OF,Region 8,Montana,Community water system,1800,MALTA,Phillips,17,7,4
MT0003996,YELLOWSTONE ICE AND WATER - BILLINGS,Region 8,Montana,Non-Transient non-community system,61,BILLINGS,Yellowstone,9,39,3
MT0003449,CATTLEMENS CUT BAR AND GRILL,Region 8,Montana,Transient non-community system,150,WOLF POINT,Roosevelt,4,26,1
MT0004400,KOOTENAI WOODS SUBDIVISION,Region 8,Montana,Community water system,38,BIGFORK,Lake,5,0,2
MT0003979,SULA COUNTRY CAMPGROUND AND RV PK,Region 8,Montana,Transient non-community system,100,SULA,Ravalli,9,11,3
MT0004586,MARION HEIGHTS RAIL LINE TAVERN,Region 8,Montana,Transient non-community system,25,MARION,Flathead,3,2,1
MT0001964,FLOWING WELLS REST STOP JORDAN,Region 8,Montana,Transient non-community system,52,JORDAN,Garfield,4,6,4
MT0000003,ABSAROKEE WATER AND SEWER DIST,Region 8,Montana,Community water system,1100,ABSAROKEE,Stillwater,17,131,3
MT0000487,FOXY'S MOUNTAIN RESORT LLC,Region 8,Montana,Transient non-community system,64,LIBBY,Lincoln,3,21,4
MT0000525,GREAT FALLS  CITY OF,Region 8,Montana,Community water system,60000,GREAT FALLS,Cascade,17,4,5
MT0000669,DRUMMOND MOTEL,Region 8,Montana,Transient non-community system,32,DRUMMOND,Granite,3,18,4
MT0042452,MEDICINE ROCKS STATE PARK,Region 8,Montana,Transient non-community system,25,MILES CITY,Carter,2,8,3
MT0002853,FERNDALE MARKET  FERNDALE,Region 8,Montana,Transient non-community system,304,BIGFORK - LAKE CO,Flathead,5,14,3
MT0004693,ROCKIN TJ RANCH,Region 8,Montana,Transient non-community system,151,BOZEMAN,Gallatin,5,3,1
MT0003933,SYMES HOTEL,Region 8,Montana,Transient non-community system,54,HOT SPRINGS,Sanders,2,9,2
MT0003323,BAXTER CREEK NO 2 HOA,Region 8,Montana,Community water system,450,BOZEMAN,Gallatin,7,41,5
MT0000251,HOT SPRINGS MUNICIPAL WATER,Region 8,Montana,Community water system,565,HOT SPRINGS,Sanders,7,40,4
MT0003565,EASTVIEW ACRES WATER SYSTEM,Region 8,Montana,Community water system,30,MISSOULA,Missoula,7,24,4
MT0040745,GIANT SPRINGS STATE PARK,Region 8,Montana,Transient non-community system,1011,GREAT FALLS,Cascade,5,10,3
MT0000347,WATER SERVICE INC  TROUT CREEK,Region 8,Montana,Community water system,365,TROUT CREEK,Sanders,5,4,4
MT0001984,HAPPY VALLEY WATER DIST B KSPL,Region 8,Montana,Community water system,207,WHITEFISH,Flathead,4,82,5
MT0002656,SADIES CAFE & SIDNEY LIVESTOCK MKT CENT,Region 8,Montana,Transient non-community system,100,SIDNEY,Richland,6,14,4
MT0001741,MISSION VIEW TERRACE,Region 8,Montana,Community water system,290,LAKESIDE,Flathead,6,23,5
MT0001153,MK STEAKHOUSE AND CABINS,Region 8,Montana,Transient non-community system,62,LIBBY,Lincoln,8,12,3
MT0003502,HI COUNTRY TAVERN AND GRILL,Region 8,Montana,Transient non-community system,66,WEST YELLOWSTONE,Gallatin,4,6,2
MT0001914,NEW MIAMI COLONY,Region 8,Montana,Community water system,108,CONRAD,Pondera,7,16,5
MT0002825,LUCCOCK METHODIST CHURCH CAMP,Region 8,Montana,Transient non-community system,200,LIVINGSTON,Park,4,16,6
MT0003531,HALFMOON MOBILE HOME PARK INC,Region 8,Montana,Community water system,60,COLUMBIA FALLS,Flathead,3,4,3
MT0004728,CROAKIES,Region 8,Montana,Non-Transient non-community system,60,BOZEMAN,Gallatin,3,0,1
MT0001031,BIRCH GLEN RESORT  SWAN LAKE,Region 8,Montana,Transient non-community system,23,SWAN LAKE,Lake,4,8,5
MT0004521,CANTEEN WATER SERVICE,Region 8,Montana,Community water system,100,LEWISTOWN,Fergus,3,1,2
MT0004053,PRICE CREEK CAMPGROUND,Region 8,Montana,Transient non-community system,50,DILLON,Beaverhead,4,3,1
MT0003312,OUTLOOK COUNTY SEWER AND WATER DISTRICT,Region 8,Montana,Community water system,96,OUTLOOK,Sheridan,10,16,3
MT0000596,BEACON TRAILER COURT HELENA,Region 8,Montana,Community water system,44,HELENA,Lewis and Clark,6,62,5
MT0000600,PRAIRIE MOBILE VILLAGE,Region 8,Montana,Community water system,163,HELENA,Lewis and Clark,8,4,6
MT0003695,FORT THREE FORKS MOTEL AND RV PK,Region 8,Montana,Transient non-community system,43,THREE FORKS,Broadwater,4,13,3
MT0003301,COTTONWOOD CAMP  FORT SMITH,Region 8,Montana,Transient non-community system,85,FORT SMITH,Big Horn,4,23,1
MT0003717,LAWYER NURSERY INC,Region 8,Montana,Transient non-community system,25,PLAINS,Sanders,7,9,3
MT0062182,GRASSHOPPER CAMPGROUND,Region 8,Montana,Transient non-community system,37,DILLON,Beaverhead,3,14,2
MT0003881,SOUTH FORESTVALE HOA,Region 8,Montana,Community water system,82,HELENA,Lewis and Clark,6,9,4
MT0003029,SUNDANCE CAMPGROUND,Region 8,Montana,Transient non-community system,62,CORAM,Flathead,3,2,3
MT0001603,LIVINGSTON CAMPGROUND,Region 8,Montana,Transient non-community system,87,LIVINGSTON,Park,3,38,6
MT0040973,BANNACK ST PARK VISITOR CENTER,Region 8,Montana,Transient non-community system,410,DILLON,Beaverhead,4,4,2
MT0003826,BANNACK STATE PARK UPPER CG,Region 8,Montana,Transient non-community system,82,DILLON,Beaverhead,3,6,2
MT0004456,MONTANA CAFE LLC,Region 8,Montana,Transient non-community system,133,LINCOLN,Lewis and Clark,4,5,1
MT0004360,MISSION GENERAL STORE,Region 8,Montana,Transient non-community system,76,ST IGNATIUS,Lake,3,3,2
MT0003423,WILD RIVER STORE,Region 8,Montana,Transient non-community system,200,FLORENCE,Ravalli,3,13,3
MT0063651,CRYSTAL PARK,Region 8,Montana,Transient non-community system,47,DILLON,Beaverhead,2,2,1
MT0000957,FORT CUSTER GOLF CLUB INC,Region 8,Montana,Transient non-community system,30,HARDIN,Big Horn,9,43,4
MT0001388,COZY CORNER BAR,Region 8,Montana,Transient non-community system,50,LAVINA,Golden Valley,8,44,7
MT0002395,ROY WATER AND SEWER DISTRICT,Region 8,Montana,Community water system,110,ROY,Fergus,8,32,4
MT0000086,PLEASANT VIEW HOMESITES W AND S DISTRICT,Region 8,Montana,Community water system,65,KALISPELL,Flathead,8,21,4
MT0004588,SPANISH PEAKS RESORT PWS,Region 8,Montana,Community water system,80,BIG SKY,"Gallatin, Madison",9,26,1
MT0004052,IRON HORSE HOMEOWNERS ASSOC,Region 8,Montana,Community water system,335,WHITEFISH,Flathead,8,21,3
MT0004770,SWAN RIDGE HOA,Region 8,Montana,Community water system,28,KALISPELL,Flathead,3,1,1
MT0004025,FEEDLOT STEAKHOUSE,Region 8,Montana,Transient non-community system,100,SHEPHERD,Yellowstone,9,34,3
MT0004062,GARDNERS RV AND TRAILER CENTER,Region 8,Montana,Transient non-community system,30,KALISPELL,Flathead,4,19,2
