PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
VI1000046,WATERGATE WEST B-18 SEA CLIFF/VILLAS,Region 2,US Virgin Islands,Community water system,61,,St. Thomas Island,4,11,0
VI0000588,MAHO BAY CAMPS,Region 2,US Virgin Islands,Non-Transient non-community system,460,,St. John Island,4,9,1
VI0000609,ST. JOSEPH HIGH SCHOOL,Region 2,US Virgin Islands,Non-Transient non-community system,91,,St. Croix Island,4,21,1
VI1000146,MOUNTAIN TOP,Region 2,US Virgin Islands,Transient non-community system,325,,St. Thomas Island,4,8,0
VI1000579,SKINNY LEGS BAR & RESTAURANT,Region 2,US Virgin Islands,Transient non-community system,61,,St. John Island,4,3,1
VI1000120,WATERGATE WEST B-23 SEA CLIFF/VILLAS,Region 2,US Virgin Islands,Community water system,40,,St. Thomas Island,4,6,0
VI1000121,WATERGATE WEST B-24 SEA CLIFF/VILLAS,Region 2,US Virgin Islands,Community water system,34,,St. Thomas Island,4,5,0
VI3000001,MYRAH KEATING SMITH CLINIC,Region 2,US Virgin Islands,Non-Transient non-community system,100,,St. John Island,4,5,0
VI0000222,MAFOLIE HOTEL,Region 2,US Virgin Islands,Transient non-community system,58,,St. Thomas Island,4,10,1
VI1000099,MONGOOSE JNCT. II,Region 2,US Virgin Islands,Non-Transient non-community system,150,,St. John Island,5,8,0
VI3000504,DIVI CARINA BAY RESORT,Region 2,US Virgin Islands,Non-Transient non-community system,900,,St. Croix Island,4,4,0
VI1000047,WATERGATE WEST B-21,Region 2,US Virgin Islands,Community water system,45,,St. Thomas Island,4,13,0
VI1000119,WATERGATE WEST B-20 SEA CLIFF/VILLAS,Region 2,US Virgin Islands,Community water system,45,,St. Thomas Island,4,5,0
VI0000397,VILLA MORALES BAR & RESTAURANT,Region 2,US Virgin Islands,Transient non-community system,55,,St. Croix Island,5,6,2
VI0000348,HOTEL ON THE CAY,Region 2,US Virgin Islands,Non-Transient non-community system,110,,St. Croix Island,4,13,1
VI1000040,SIBS MOUNTAIN TOP BAR,Region 2,US Virgin Islands,Transient non-community system,179,,St. Thomas Island,4,18,1
VI1000048,WATERGATE WEST B- 22 SEA CLIFF/VILLAS,Region 2,US Virgin Islands,Community water system,35,,St. Thomas Island,4,15,0
VI1000131,CABRITA POINT RESORT,Region 2,US Virgin Islands,Community water system,40,,St. Thomas Island,4,23,1
VI3000039,FREE WILL BAPTIST HIGH,Region 2,US Virgin Islands,Non-Transient non-community system,165,,St. Croix Island,4,18,2
VI3000070,PELICAN COVE CONDO- FRENCH,Region 2,US Virgin Islands,Transient non-community system,29,,St. Croix Island,4,6,1
VI1000001,BARBEL PLAZA 1,Region 2,US Virgin Islands,Non-Transient non-community system,150,,St. Thomas Island,4,10,1
VI3000069,PELICAN COVE CONDO- DANISH,Region 2,US Virgin Islands,Transient non-community system,31,,St. Croix Island,4,6,1
VI3000071,PELICAN COVE CONDO- AMERICAN,Region 2,US Virgin Islands,Transient non-community system,36,,St. Croix Island,4,6,1
VI3000463,STX MUTUAL HOME 14/15,Region 2,US Virgin Islands,Community water system,156,,St. Croix Island,5,7,1
VI3000464,STX. MUTUAL HOMES 21/26,Region 2,US Virgin Islands,Community water system,168,,St. Croix Island,5,6,1
VI3000467,STX. MUTUAL HOMES 54/60,Region 2,US Virgin Islands,Community water system,252,,St. Croix Island,5,8,1
VI1000189,BARBEL PLAZA 2,Region 2,US Virgin Islands,Transient non-community system,70,,St. Thomas Island,4,6,1
VI3000465,STX. MUTUAL HOMES 36,Region 2,US Virgin Islands,Community water system,306,,St. Croix Island,5,5,1
VI1000188,MAGEN'S POINT CONDOS,Region 2,US Virgin Islands,Community water system,75,,St. Thomas Island,4,13,1
VI0000277,WINDWARD PASSAGE/HOLIDAY INN,Region 2,US Virgin Islands,Non-Transient non-community system,306,,St. Thomas Island,5,7,1
VI0000198,MAGEN'S POINT RESORT/VILLAS,Region 2,US Virgin Islands,Transient non-community system,60,,St. Thomas Island,4,11,1
VI0000356,KINGS CHRISTIAN HOTEL,Region 2,US Virgin Islands,Transient non-community system,78,,St. Croix Island,4,5,1
VI3000013,FREE WILL BAPTIST ELEMENTARY,Region 2,US Virgin Islands,Non-Transient non-community system,134,,St. Croix Island,4,12,2
VI3000068,PELICAN COVE CONDO- ENGLISH,Region 2,US Virgin Islands,Transient non-community system,33,,St. Croix Island,4,5,1
VI1000142,EAST END ASSOCIATES,Region 2,US Virgin Islands,Transient non-community system,100,,St. Thomas Island,4,13,0
VI3000466,STX. MUTUAL HOMES 44/53,Region 2,US Virgin Islands,Community water system,138,,St. Croix Island,5,5,1
VI1000095,RAINTREE INN/ FISH TRAP,Region 2,US Virgin Islands,Community water system,90,,St. John Island,4,9,0
VI1000178,TROPICAL MARINA LITLE PORCH,Region 2,US Virgin Islands,Non-Transient non-community system,25,,St. Thomas Island,4,5,1
VI3000533,TRACY'S RESTAURANT,Region 2,US Virgin Islands,Transient non-community system,105,,St. Croix Island,4,0,0
VI1000158,ST. PETER GREAT HOUSE,Region 2,US Virgin Islands,Transient non-community system,409,,St. Thomas Island,4,7,1
VI1000108,BUNKER HILL GUEST HOUSE,Region 2,US Virgin Islands,Transient non-community system,38,,St. Thomas Island,4,8,1
VI1000021,PAVILLION & POOLS HOTEL,Region 2,US Virgin Islands,Transient non-community system,110,,St. Thomas Island,4,8,1
VI0000323,CORAL PRINCESS,Region 2,US Virgin Islands,Non-Transient non-community system,29,,St. Croix Island,4,2,0
VI2000029,PEPPERTREE TERRACE,Region 2,US Virgin Islands,Community water system,236,,St. Croix Island,4,6,1
VI3000038,KFC ORANGE GROVE,Region 2,US Virgin Islands,Transient non-community system,415,,St. Croix Island,4,14,0
VI0000042,"WATERGATE EAST (B-15,16,17)",Region 2,US Virgin Islands,Transient non-community system,133,,St. Thomas Island,4,6,1
VI0000479,WATERGATE EAST- BLDG. 14,Region 2,US Virgin Islands,Transient non-community system,107,,St. Thomas Island,4,4,1
VI3000459,THE VILLAGE,Region 2,US Virgin Islands,Community water system,34,,St. Croix Island,4,21,1
VI3000044,THE MANOR SCHOOL,Region 2,US Virgin Islands,Non-Transient non-community system,111,,St. Croix Island,4,37,1
VI1000219,CINEMA ONE MARKET SQUARE EAST,Region 2,US Virgin Islands,Non-Transient non-community system,1035,,St. Thomas Island,4,7,0
VI1000138,SEAVIEW NURSING HOME,Region 2,US Virgin Islands,Community water system,169,,St. Thomas Island,4,19,1
VI1000118,HERITAGE HILLS CONDOS,Region 2,US Virgin Islands,Community water system,44,,St. Thomas Island,4,20,0
VI1000291,WHARFSIDE VILLAGE LP,Region 2,US Virgin Islands,Non-Transient non-community system,350,,St. John Island,6,5,0
VI0000392,KFC- FREDERIKSTED,Region 2,US Virgin Islands,Transient non-community system,280,,St. Croix Island,4,21,0
VI3000224,CARIBE DO IT CENTER,Region 2,US Virgin Islands,Non-Transient non-community system,181,,St. Croix Island,4,15,1
VI0000379,PROFIT HEADSTART,Region 2,US Virgin Islands,Non-Transient non-community system,65,,St. Croix Island,5,12,0
VI3000115,SEVENTH DAY ADVENTIST HIGH,Region 2,US Virgin Islands,Non-Transient non-community system,135,,,5,0,0
VI3000476,KINGSHILL HEAD START,Region 2,US Virgin Islands,Non-Transient non-community system,47,,St. Croix Island,4,6,1
VI0000122,BURNETT TOWERS,Region 2,US Virgin Islands,Community water system,100,,St. Thomas Island,4,22,1
VI0000607,SEVENTH DAY ADVENTIST- PRIMARY,Region 2,US Virgin Islands,Non-Transient non-community system,219,,St. Croix Island,3,7,0
VI0000113,HOSPITAL GRND.PROJ.BLDG-F,Region 2,US Virgin Islands,Community water system,25,,St. Thomas Island,4,23,0
VI0000472,TAARNEBERG ROSS PROJ.BLDG 2,Region 2,US Virgin Islands,Community water system,100,,St. Thomas Island,5,14,0
VI3000114,COAKLEY BAY CONDO'S J,Region 2,US Virgin Islands,Community water system,149,,St. Croix Island,5,6,1
VI1000018,QUEEN LOUISE APT. I,Region 2,US Virgin Islands,Community water system,30,,St. Thomas Island,4,28,0
VI3000222,GSA/ FEDERAL BUILDING & COURTHOUSE,Region 2,US Virgin Islands,Non-Transient non-community system,100,,St. Croix Island,4,1,0
VI0000306,BUCCANEER HOTEL,Region 2,US Virgin Islands,Non-Transient non-community system,378,,St. Croix Island,5,13,0
VI0000471,TAARNEBERG ROSS PROJ.BLDG 1,Region 2,US Virgin Islands,Community water system,100,,St. Thomas Island,5,15,0
VI0000071,QUEEN LOUISE HOME,Region 2,US Virgin Islands,Non-Transient non-community system,114,,St. Croix Island,4,16,3
VI1000155,VIRGILIO'S RESTAURANT,Region 2,US Virgin Islands,Transient non-community system,608,,St. Thomas Island,5,16,0
VI0000112,HOSPITAL GRND. PROJ.BLDG-A,Region 2,US Virgin Islands,Community water system,25,,St. Thomas Island,4,21,0
VI0000114,HOSPITAL GRND.PROJ.BLDG-G,Region 2,US Virgin Islands,Community water system,25,,St. Thomas Island,4,18,0
VI1000019,QUEEN LOUISE APT. II,Region 2,US Virgin Islands,Community water system,25,,St. Thomas Island,4,26,0
VI3000032,VI INDUSTRIAL PARK I,Region 2,US Virgin Islands,Non-Transient non-community system,59,,St. Croix Island,5,9,1
VI3000524,SWEET LIME VILLAGE,Region 2,US Virgin Islands,Community water system,55,,St. Croix Island,4,6,2
VI0000406,SUNNY ISLE SHOPPING CENTER,Region 2,US Virgin Islands,Non-Transient non-community system,950,,St. Croix Island,5,12,1
VI0000550,GALLOWS POINT HOTEL,Region 2,US Virgin Islands,Non-Transient non-community system,75,,St. John Island,4,10,0
VI0000076,SUGAR BEACH CONDO,Region 2,US Virgin Islands,Transient non-community system,59,,St. Croix Island,5,7,1
VI3000442,SUNSHINE MALL,Region 2,US Virgin Islands,Non-Transient non-community system,860,,St. Croix Island,4,11,0
VI3000082,UNITED CORP. SUPERMARKET,Region 2,US Virgin Islands,Non-Transient non-community system,940,,St. Croix Island,4,6,0
VI0000407,TAMARIND REEF HOTEL,Region 2,US Virgin Islands,Transient non-community system,35,,St. Croix Island,4,9,1
VI0000094,COWPET BAY VILLAGE-WEST,Region 2,US Virgin Islands,Community water system,300,,St. Thomas Island,4,13,2
VI0000129,TAARNEBERG ROSS PROJ.BLDG.3,Region 2,US Virgin Islands,Community water system,100,,St. Thomas Island,5,17,0
VI0000130,TAARNEBERG ROSS PROJ.BLDG.4,Region 2,US Virgin Islands,Community water system,100,,St. Thomas Island,5,20,0
VI1000004,FEDERAL BUILDING,Region 2,US Virgin Islands,Non-Transient non-community system,81,,St. Thomas Island,5,16,0
VI3000228,BEATITUDES DAY CARE,Region 2,US Virgin Islands,Non-Transient non-community system,32,,St. Croix Island,4,11,1
VI0000555,GUY BENJAMIN ELEMENTARY,Region 2,US Virgin Islands,Non-Transient non-community system,135,,St. John Island,4,32,0
VI1000165,ASOLARE,Region 2,US Virgin Islands,Transient non-community system,50,,St. John Island,4,18,0
VI0000373,CARAMBOLA GOLF COURSE,Region 2,US Virgin Islands,Community water system,108,,St. Croix Island,4,12,1
VI1000037,NISKY CENTER,Region 2,US Virgin Islands,Non-Transient non-community system,550,,St. Thomas Island,4,22,0
VI0000078,HARBOUR VIEW APARTMENTS,Region 2,US Virgin Islands,Community water system,844,,St. Croix Island,5,11,2
VI3000526,MOTHER ROSE'S RESTAURANT & BAR,Region 2,US Virgin Islands,Transient non-community system,25,,St. Croix Island,4,0,0
VI1000164,CHATEAU BORDEAUX,Region 2,US Virgin Islands,Transient non-community system,50,,St. John Island,4,29,0
VI1000104,SUGAR BAY PLANTATION,Region 2,US Virgin Islands,Non-Transient non-community system,800,,St. Thomas Island,4,7,0
VI3000010,ST. CROIX DAIRY PRODUCTS,Region 2,US Virgin Islands,Non-Transient non-community system,47,,St. Croix Island,5,5,1
VI1000148,ROMAN'S RESTAURANT,Region 2,US Virgin Islands,Transient non-community system,48,,St. Thomas Island,4,39,1
VI0000108,COWPET BAY VILLAGE-EAST,Region 2,US Virgin Islands,Community water system,120,,St. Thomas Island,4,14,1
VI3000522,SAMAN VILLAS,Region 2,US Virgin Islands,Non-Transient non-community system,33,,St. Croix Island,4,1,1
VI0000560,CANEEL BAY EMPLOYEE HOME,Region 2,US Virgin Islands,Community water system,48,,St. John Island,4,7,1
VI3000221,UNIV. OF THE VI/ NORTHWEST WING,Region 2,US Virgin Islands,Non-Transient non-community system,65,,St. Croix Island,4,7,0
VI0000274,CURRICULUM CTR.- LAGA,Region 2,US Virgin Islands,Non-Transient non-community system,150,,St. Thomas Island,4,28,0
VI0000335,ESTATE CARLTON CONDO'S,Region 2,US Virgin Islands,Community water system,32,,St. Croix Island,5,14,1
VI3000116,VILLA MADELEINE,Region 2,US Virgin Islands,Non-Transient non-community system,65,,St. Croix Island,4,4,1
VI1000175,FAIRWAY VILLAGE,Region 2,US Virgin Islands,Community water system,31,,St. Thomas Island,4,15,1
VI0000513,ANTILLES SCHOOL- GYM,Region 2,US Virgin Islands,Non-Transient non-community system,540,,St. Thomas Island,4,14,0
VI0000163,ALL SAINTS SCHOOL,Region 2,US Virgin Islands,Non-Transient non-community system,377,,St. Thomas Island,4,34,1
VI3000532,CHICKEN CHARLIE'S ROADHOUSE,Region 2,US Virgin Islands,Transient non-community system,89,,St. Croix Island,4,1,0
VI0000161,ANTILLES SCHOOL- UPPER,Region 2,US Virgin Islands,Non-Transient non-community system,540,,St. Thomas Island,4,8,0
VI0000160,INDEPENDENT BOAT YARD/LAVIDA MARINA,Region 2,US Virgin Islands,Transient non-community system,30,,St. Thomas Island,4,7,1
VI1000071,SHIPWRECK LANDING,Region 2,US Virgin Islands,Transient non-community system,215,,St. John Island,4,9,0
VI1000309,FOOD CENTER,Region 2,US Virgin Islands,Non-Transient non-community system,530,,St. Thomas Island,4,6,1
VI0000261,WESLYAN ACADEMY SCHOOL,Region 2,US Virgin Islands,Non-Transient non-community system,295,,St. Thomas Island,5,11,0
VI3000086,THE VILLAGE MALL,Region 2,US Virgin Islands,Non-Transient non-community system,220,,St. Croix Island,5,9,1
VI1000304,LUVELUND APARTMENTS,Region 2,US Virgin Islands,Community water system,510,,St. Thomas Island,4,4,1
VI3000477,HERBERT GRIGG I/C,Region 2,US Virgin Islands,Community water system,133,,St. Croix Island,5,5,0
VI3000501,UNIV. OF THE VI/ DOMITORY,Region 2,US Virgin Islands,Non-Transient non-community system,39,,St. Croix Island,5,6,0
VI0000558,CANEELL BAY & TURTLE RESORT,Region 2,US Virgin Islands,Non-Transient non-community system,328,,St. John Island,4,10,1
VI0000058,HERBERT GRIGG KITCHEN,Region 2,US Virgin Islands,Community water system,133,,St. Croix Island,6,27,1
VI0000404,ST. PATRICK'S SCHOOL,Region 2,US Virgin Islands,Non-Transient non-community system,219,,St. Croix Island,5,9,0
VI0000320,UNIV. OF THE VI/ EVAN BLDG.,Region 2,US Virgin Islands,Non-Transient non-community system,1175,,St. Croix Island,4,12,0
VI3000025,HERBERT GRIGG LTC,Region 2,US Virgin Islands,Non-Transient non-community system,170,,St. Croix Island,4,15,1
VI0000590,EAST WIND CONDOS,Region 2,US Virgin Islands,Transient non-community system,25,,St. Thomas Island,4,13,0
VI3000223,BEESTON HILL FITNESS CENTER,Region 2,US Virgin Islands,Non-Transient non-community system,292,,St. Croix Island,4,10,1
VI3000334,UNIV. OF THE VI/ REC,Region 2,US Virgin Islands,Non-Transient non-community system,75,,St. Croix Island,4,11,0
VI1000143,BERNIER'S GUEST HOUSE,Region 2,US Virgin Islands,Transient non-community system,25,,St. Thomas Island,4,6,0
VI1000083,EMERALD BEACH RESORT,Region 2,US Virgin Islands,Non-Transient non-community system,195,,St. Thomas Island,4,14,1
VI0000469,SECRET HARBOR HOUSE III,Region 2,US Virgin Islands,Community water system,50,,St. Thomas Island,4,10,1
VI1000084,EMERALD BEACH RESORT II,Region 2,US Virgin Islands,Non-Transient non-community system,165,,St. Thomas Island,4,18,1
VI1000207,TOAD & TART,Region 2,US Virgin Islands,Transient non-community system,25,,St. Thomas Island,4,2,0
VI3000088,GREEN CAY MARINA,Region 2,US Virgin Islands,Non-Transient non-community system,31,,St. Croix Island,4,7,1
VI1000050,REDHOOK SHOPPING CENTER,Region 2,US Virgin Islands,Non-Transient non-community system,220,,St. Thomas Island,4,16,1
VI3000046,COLONY COVE BLDG. B,Region 2,US Virgin Islands,Community water system,27,,St. Croix Island,4,3,2
VI0000305,CANE BRAKE APARTMENTS,Region 2,US Virgin Islands,Community water system,150,,St. Croix Island,4,21,2
VI0000100,COLONY COVE BLDG.A,Region 2,US Virgin Islands,Transient non-community system,43,,St. Croix Island,4,7,2
VI3000072,CHURCH OF GOD HOLINESS,Region 2,US Virgin Islands,Non-Transient non-community system,408,,St. Croix Island,4,6,1
VI0000421,WAVES AT CANE BAY,Region 2,US Virgin Islands,Transient non-community system,26,,St. Croix Island,4,5,2
VI3000513,PLAZA EXTRA II,Region 2,US Virgin Islands,Non-Transient non-community system,900,,St. Croix Island,4,6,1
VI1000009,BLACK BEARDS CASTLE HOTEL,Region 2,US Virgin Islands,Transient non-community system,100,,St. Thomas Island,4,23,1
VI3000075,ISLAND MEDICAL CENTER- IMC/MED ISLE,Region 2,US Virgin Islands,Non-Transient non-community system,160,,St. Croix Island,5,19,1
VI0000346,HOLGER DANSKE HOTEL,Region 2,US Virgin Islands,Transient non-community system,68,,St. Croix Island,4,5,2
VI0000345,HARBOUR BEACH VILLAGE,Region 2,US Virgin Islands,Non-Transient non-community system,29,,St. Croix Island,5,6,1
VI0000431,RHYTHMS AT RAINBOW BEACH,Region 2,US Virgin Islands,Transient non-community system,142,,St. Croix Island,4,18,1
VI3000047,COLONY COVE BLDG. C,Region 2,US Virgin Islands,Transient non-community system,38,,St. Croix Island,4,7,2
VI1000086,COMPASS POINT MARINA,Region 2,US Virgin Islands,Community water system,103,,St. Thomas Island,4,7,1
VI0000095,FRENCHMAN'S REEF RESORT,Region 2,US Virgin Islands,Non-Transient non-community system,750,,St. Thomas Island,5,8,1
VI0000166,BRYAN'S BAR NORTH DROP,Region 2,US Virgin Islands,Transient non-community system,25,,St. Thomas Island,4,11,0
VI0000245,MONTESSORI SCHOOL (VIMS-1),Region 2,US Virgin Islands,Non-Transient non-community system,110,,St. Thomas Island,4,16,1
VI3000053,GENTLE WINDS RESORT I,Region 2,US Virgin Islands,Transient non-community system,28,,St. Croix Island,5,8,1
VI3000055,GENTLE WINDS RESORT L/C,Region 2,US Virgin Islands,Transient non-community system,32,,St. Croix Island,5,9,1
VI3000525,CHRIS'S HIDE AWAY,Region 2,US Virgin Islands,Transient non-community system,46,,St. Croix Island,5,2,0
VI3000482,ST. CROIX YACHT CLUB,Region 2,US Virgin Islands,Transient non-community system,25,,St. Croix Island,4,15,1
VI3000226,ST. CROIX AVIS,Region 2,US Virgin Islands,Non-Transient non-community system,55,,St. Croix Island,4,11,2
VI0000055,GENTLE WINDS RESORT A/B,Region 2,US Virgin Islands,Transient non-community system,28,,St. Croix Island,7,13,1
VI0000219,LARRY'S/HULL BAY HIDEAWAY RESTAURANT,Region 2,US Virgin Islands,Transient non-community system,200,,St. Thomas Island,4,10,0
VI3000052,GENTLE WINDS RESORT J,Region 2,US Virgin Islands,Transient non-community system,32,,St. Croix Island,5,9,1
VI3000056,GENTLE WINDS RESORT D/E,Region 2,US Virgin Islands,Transient non-community system,32,,St. Croix Island,5,8,1
VI3000054,GENTLE WINDS RESORT K,Region 2,US Virgin Islands,Transient non-community system,26,,St. Croix Island,5,7,1
VI0000223,MAGEN'S BAY BEACH CONCESSION,Region 2,US Virgin Islands,Transient non-community system,300,,St. Thomas Island,4,15,0
VI0000340,GOOD HOPE SCHOOL,Region 2,US Virgin Islands,Non-Transient non-community system,399,,St. Croix Island,4,8,1
VI1000030,SAPPHIRE VILL.CONDOS (WEST),Region 2,US Virgin Islands,Community water system,225,,St. Thomas Island,4,11,0
VI2000022,WESTIN RESORT,Region 2,US Virgin Islands,Non-Transient non-community system,350,,St. John Island,4,7,1
VI1000116,ST. THOMAS CATERING,Region 2,US Virgin Islands,Non-Transient non-community system,139,,St. Thomas Island,5,7,0
VI0000075,ASSOCIATION OF ST.X CONDO'S,Region 2,US Virgin Islands,Community water system,74,,St. Croix Island,4,10,2
VI0000353,COMMUNITY METHODIST SCHOOL,Region 2,US Virgin Islands,Non-Transient non-community system,157,,St. Croix Island,4,14,1
VI1000042,AMERICAN YACHT HARBOR,Region 2,US Virgin Islands,Non-Transient non-community system,400,,St. Thomas Island,4,8,1
VI0000215,BLUE BEARDS BEACH CLUB & VILLAS-E,Region 2,US Virgin Islands,Non-Transient non-community system,62,,St. Thomas Island,4,9,1
VI0000217,BLUE BEARDS BEACH CLUB & VILLAS-G,Region 2,US Virgin Islands,Non-Transient non-community system,62,,St. Thomas Island,4,14,1
VI3000523,SWEET LIME VILLAS,Region 2,US Virgin Islands,Transient non-community system,36,,St. Croix Island,4,4,1
VI0000167,BLUE BEARDS CASTLE- WEST,Region 2,US Virgin Islands,Non-Transient non-community system,300,,St. Thomas Island,4,8,0
VI0000213,BLUE BEARDS BEACH CLUB & VILLAS-C,Region 2,US Virgin Islands,Non-Transient non-community system,62,,St. Thomas Island,4,13,1
VI1000093,INN AT TAMARIND COURT,Region 2,US Virgin Islands,Transient non-community system,1000,,St. John Island,4,5,1
VI0000237,PLANTATION MANOR- POINSETTA,Region 2,US Virgin Islands,Community water system,42,,St. Thomas Island,4,7,1
VI1000145,MCDONALD'S-FRENCHTOWN,Region 2,US Virgin Islands,Transient non-community system,300,,St. Thomas Island,5,5,0
VI3000049,QUESTA VERDE D/B,Region 2,US Virgin Islands,Community water system,41,,St. Croix Island,5,8,2
VI0000211,BLUE BEARDS BEACH CLUB & VILLAS-A,Region 2,US Virgin Islands,Non-Transient non-community system,62,,St. Thomas Island,4,12,1
VI0000197,HOTEL 1829,Region 2,US Virgin Islands,Transient non-community system,100,,St. Thomas Island,4,8,0
VI1000105,RITZ CARLTON,Region 2,US Virgin Islands,Non-Transient non-community system,741,,St. Thomas Island,4,13,0
VI0000339,FREDERIKSTED HOTEL,Region 2,US Virgin Islands,Transient non-community system,90,,St. Croix Island,4,6,1
VI0000097,WATER AND POWER AUTHORITY-STX,Region 2,US Virgin Islands,Community water system,35000,,St. Croix Island,5,8,6
VI1000080,ELYSIAN BEACH RESORT,Region 2,US Virgin Islands,Community water system,197,,St. Thomas Island,4,11,1
VI3000051,QUESTA VERDE K/L,Region 2,US Virgin Islands,Community water system,25,,St. Croix Island,5,8,2
VI0000234,PLANTATION MANOR- HIBISCUS,Region 2,US Virgin Islands,Community water system,35,,St. Thomas Island,4,5,1
VI0000443,WATER AND POWER AUTHORITY-STT,Region 2,US Virgin Islands,Community water system,34000,,"St. John Island, St. Thomas Island",4,10,7
VI0000236,PLANTATION MANOR- PAPAYA,Region 2,US Virgin Islands,Community water system,32,,St. Thomas Island,4,7,1
VI0000072,QUESTA VERDE F,Region 2,US Virgin Islands,Community water system,37,,St. Croix Island,5,8,2
VI0000501,LA VIDA MARINA/PIRATE'S COVE MARINA,Region 2,US Virgin Islands,Transient non-community system,25,,St. Thomas Island,4,9,0
