state,declarationDate,incidentType,designatedArea,FID
MS,2015-01-07T15:18:00.000Z,Tornado,Marion,1653
MT,2016-08-03T18:45:00.000Z,Tornado,Fallon,1165
MS,2017-01-25T14:35:00.000Z,Tornado,Forrest,1572
MS,2017-01-25T14:35:00.000Z,Tornado,Lamar,1623
MS,2017-01-25T14:35:00.000Z,Tornado,Lauderdale,1628
GA,2017-01-26T11:30:00.000Z,Tornado,Baker,990
GA,2017-01-26T11:30:00.000Z,Tornado,Appling,987
MS,2017-01-25T14:35:00.000Z,Tornado,Perry,1679
GA,2017-01-26T11:30:00.000Z,Tornado,Brantley,999
GA,2017-01-26T11:30:00.000Z,Tornado,Brooks,565
GA,2017-01-26T11:30:00.000Z,Tornado,Bulloch,579
GA,2017-01-26T11:30:00.000Z,Tornado,Colquitt,689
GA,2017-01-26T11:30:00.000Z,Tornado,Echols,737
GA,2017-01-26T11:30:00.000Z,Tornado,Lowndes,863
GA,2017-01-26T11:30:00.000Z,Tornado,Putnam,13
GA,2017-01-26T11:30:00.000Z,Tornado,Calhoun,592
GA,2017-01-26T11:30:00.000Z,Tornado,Clay,670
GA,2017-01-26T11:30:00.000Z,Tornado,Tattnall,63
GA,2017-01-26T11:30:00.000Z,Tornado,Randolph,23
GA,2017-01-26T11:30:00.000Z,Tornado,Upson,123
GA,2017-01-26T11:30:00.000Z,Tornado,Ware,132
GA,2017-01-26T11:30:00.000Z,Tornado,Cook,697
GA,2017-01-26T11:30:00.000Z,Tornado,Turner,108
GA,2017-01-26T11:30:00.000Z,Tornado,Thomas,83
GA,2017-01-26T11:30:00.000Z,Tornado,Worth,173
GA,2017-01-26T11:30:00.000Z,Tornado,Crisp,707
GA,2017-01-26T11:30:00.000Z,Tornado,Dougherty,728
GA,2017-01-26T11:30:00.000Z,Tornado,Berrien,996
GA,2017-01-26T11:30:00.000Z,Tornado,Wilcox,163
LA,2017-02-11T14:30:00.000Z,Tornado,Livingston,1295
LA,2017-02-11T14:30:00.000Z,Tornado,Orleans,1304
OK,2017-07-25T19:00:00.000Z,Tornado,Beckham,2106
OK,2017-07-25T19:00:00.000Z,Tornado,Cherokee,2129
OK,2017-07-25T19:00:00.000Z,Tornado,Coal,2144
OK,2017-07-25T19:00:00.000Z,Tornado,Cotton,2146
OK,2017-07-25T19:00:00.000Z,Tornado,Alfalfa,2099
OK,2017-07-25T19:00:00.000Z,Tornado,Delaware,2154
OK,2017-07-25T19:00:00.000Z,Tornado,Johnston,2211
OK,2017-07-25T19:00:00.000Z,Tornado,Le Flore,2230
OK,2017-07-25T19:00:00.000Z,Tornado,Murray,2276
OK,2017-07-25T19:00:00.000Z,Tornado,Muskogee,2281
OK,2017-07-25T19:00:00.000Z,Tornado,Okfuskee,2297
OK,2017-07-25T19:00:00.000Z,Tornado,Okmulgee,2311
OK,2017-07-25T19:00:00.000Z,Tornado,Pittsburg,2344
OK,2017-07-25T19:00:00.000Z,Tornado,Roger Mills,2369
OK,2017-07-25T19:00:00.000Z,Tornado,Pontotoc,2351
OK,2017-07-25T19:00:00.000Z,Tornado,Washita,2023
CT,2018-08-20T12:01:00.000Z,Tornado,Fairfield,410
CT,2018-08-20T12:01:00.000Z,Tornado,New Haven,466
AL,2019-03-05T17:33:00.000Z,Tornado,Lee,187
OH,2019-06-18T09:23:00.000Z,Tornado,Columbiana,2315
OH,2019-06-18T09:23:00.000Z,Tornado,Auglaize,2273
OH,2019-06-18T09:23:00.000Z,Tornado,Hocking,2461
OH,2019-06-18T09:23:00.000Z,Tornado,Miami,2558
OH,2019-06-18T09:23:00.000Z,Tornado,Mahoning,2534
OH,2019-06-18T09:23:00.000Z,Tornado,Muskingum,2010
OH,2019-06-18T09:23:00.000Z,Tornado,Perry,2027
OH,2019-06-18T09:23:00.000Z,Tornado,Pickaway,2031
OH,2019-06-18T09:23:00.000Z,Tornado,Greene,2393
OH,2019-06-18T09:23:00.000Z,Tornado,Mercer,2552
OH,2019-06-18T09:23:00.000Z,Tornado,Darke,2345
OH,2019-06-18T09:23:00.000Z,Tornado,Montgomery,2573
TN,2020-03-05T18:28:00.000Z,Tornado,Carroll,2648
TN,2020-03-05T18:28:00.000Z,Tornado,Benton,2598
TN,2020-03-05T18:28:00.000Z,Tornado,Davidson,2698
TN,2020-03-05T18:28:00.000Z,Tornado,Smith,2037
TN,2020-03-05T18:28:00.000Z,Tornado,Putnam,2890
TN,2020-03-05T18:28:00.000Z,Tornado,Wilson,2111
AR,2020-05-08T15:20:00.000Z,Tornado,Craighead,114
AR,2020-07-10T14:25:00.000Z,Tornado,Arkansas,46
AR,2020-07-10T14:25:00.000Z,Tornado,Bradley,68
AR,2020-07-10T14:25:00.000Z,Tornado,Cleveland,103
AR,2020-07-10T14:25:00.000Z,Tornado,Dallas,128
AR,2020-07-10T14:25:00.000Z,Tornado,Desha,130
AR,2020-07-10T14:25:00.000Z,Tornado,Drew,136
AR,2020-07-10T14:25:00.000Z,Tornado,Grant,155
AR,2020-07-10T14:25:00.000Z,Tornado,Jefferson,213
AR,2020-07-10T14:25:00.000Z,Tornado,Lincoln,244
AR,2020-07-10T14:25:00.000Z,Tornado,Ouachita,316
AR,2020-07-10T14:25:00.000Z,Tornado,Monroe,300
AR,2020-07-10T14:25:00.000Z,Tornado,Phillips,322
TN,2021-05-08T10:15:00.000Z,Tornado,Campbell,2633
TN,2021-05-08T10:15:00.000Z,Tornado,Cannon,2638
TN,2021-05-08T10:15:00.000Z,Tornado,Cheatham,2660
TN,2021-05-08T10:15:00.000Z,Tornado,Claiborne,2670
TN,2021-05-08T10:15:00.000Z,Tornado,Clay,2679
TN,2021-05-08T10:15:00.000Z,Tornado,Decatur,2705
TN,2021-05-08T10:15:00.000Z,Tornado,Fentress,2731
TN,2021-05-08T10:15:00.000Z,Tornado,Hardeman,2770
TN,2021-05-08T10:15:00.000Z,Tornado,Henderson,2786
TN,2021-05-08T10:15:00.000Z,Tornado,Hickman,2792
TN,2021-05-08T10:15:00.000Z,Tornado,Grainger,2748
TN,2021-05-08T10:15:00.000Z,Tornado,Jackson,2801
TN,2021-05-08T10:15:00.000Z,Tornado,McNairy,2836
TN,2021-05-08T10:15:00.000Z,Tornado,Madison,2841
TN,2021-05-08T10:15:00.000Z,Tornado,Maury,2850
TN,2021-05-08T10:15:00.000Z,Tornado,Moore,2863
TN,2021-05-08T10:15:00.000Z,Tornado,Overton,2875
TN,2021-05-08T10:15:00.000Z,Tornado,Scott,2020
TN,2021-05-08T10:15:00.000Z,Tornado,Smith,2037
TN,2021-05-08T10:15:00.000Z,Tornado,Wayne,2089
TN,2021-05-08T10:15:00.000Z,Tornado,Wilson,2111
TN,2021-05-08T10:15:00.000Z,Tornado,Williamson,2105
TN,2021-05-08T10:15:00.000Z,Tornado,Davidson,2698
TN,2021-05-08T10:15:00.000Z,Tornado,Marion,2844
