PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
MS0700009,SPOUT SPRINGS W/A,Region 4,Mississippi,Community water system,591,,Tippah,6,72,22
MS0560004,TOWN OF RICHTON,Region 4,Mississippi,Community water system,1068,,Perry,8,73,23
MS0810036,"AJINOMOTO FOODS NORTH AMERICA, INC",Region 4,Mississippi,Non-Transient non-community system,300,,Yalobusha,6,0,8
MS0240276,CLC ENTERPRISES,Region 4,Mississippi,Community water system,40,GULFPORT,Harrison,2,0,3
MS0560014,ARLINGTON W/A-HINTONVILLE,Region 4,Mississippi,Community water system,488,,Perry,4,103,19
MS0560006,ARLINGTON W/A,Region 4,Mississippi,Community water system,533,,Perry,4,109,20
MS0690021,INDEPENDENCE METHODIST CHURCH,Region 4,Mississippi,Transient non-community system,60,,Tate,4,16,22
MS0030024,NORTHEAST AMITE WATER ASSN,Region 4,Mississippi,Community water system,1674,,Amite,6,92,20
MS0240279,WEST HARRISON WTR & SEWER DIST #2,Region 4,Mississippi,Non-Transient non-community system,45,PASS CHRISTIAN,Harrison,3,0,0
MS0240277,WEST HARRISON WATER & SEWER DISTRICT,Region 4,Mississippi,Community water system,298,PASS CHRISTIAN,Harrison,2,0,0
MS0080001,BLACK HAWK WATER ASSN #1,Region 4,Mississippi,Community water system,408,,Carroll,7,145,22
MS0360014,TAYLOR WATER ASSOCIATION,Region 4,Mississippi,Community water system,1724,,Lafayette,7,76,21
MS0100002,CHOCTAW WATER ASSN,Region 4,Mississippi,Community water system,583,,Choctaw,4,7,23
MS0120007,CITY OF QUITMAN,Region 4,Mississippi,Community water system,2323,QUITMAN,Clarke,11,148,22
MS0220062,GRENADA-BOGUE BASIN/GORE SPRGS,Region 4,Mississippi,Community water system,1869,,Grenada,8,150,20
MS0220036,GRENADA IND PK & AIRPORT WATER,Region 4,Mississippi,Community water system,1990,,Grenada,9,152,19
MS0220007,GRENADA CO W/S-MONDY RD/ELLIOT,Region 4,Mississippi,Community water system,1930,,Grenada,11,262,21
MS0220005,GRENADA CO W/S-GIRL SCOUT,Region 4,Mississippi,Community water system,2384,,Grenada,7,151,21
MS0220004,GRENADA-BOGUE BASIN/HOLCOMB,Region 4,Mississippi,Community water system,1826,,Grenada,8,142,21
MS0220003,CITY OF GRENADA,Region 4,Mississippi,Community water system,12761,GRENADA,Grenada,22,80,19
MS0610013,LEESBURG WATER ASSOCIATION,Region 4,Mississippi,Community water system,4170,,Rankin,13,233,24
MS0540001,ASL WATER ASSOCIATION,Region 4,Mississippi,Community water system,819,,Panola,7,170,17
MS0440096,"PRAIRIE LAND WATER ASSOCIATION, INC",Region 4,Mississippi,Community water system,2112,,Lowndes,7,143,16
MS0260040,HOLMES INTERSTATE UTILITY DIST,Region 4,Mississippi,Community water system,386,,Holmes,5,68,14
MS0240259,ST PATRICK HIGH SCHOOL,Region 4,Mississippi,Non-Transient non-community system,400,,Harrison,4,1,8
MS0340014,PLEASANT RIDGE W/A,Region 4,Mississippi,Community water system,6000,,Jones,13,134,23
MS0170020,BUENA VISTA LAKES,Region 4,Mississippi,Community water system,768,,DeSoto,5,69,21
MS0540005,TOWN OF CRENSHAW,Region 4,Mississippi,Community water system,885,,Panola,8,253,17
MS0580023,HOULKA-WASHINGTON EXT,Region 4,Mississippi,Community water system,642,,Pontotoc,6,138,16
MS0090003,TOWN OF NEW HOULKA,Region 4,Mississippi,Community water system,1707,,Chickasaw,11,117,22
MS0520026,BARGE FOREST PRODUCTS,Region 4,Mississippi,Non-Transient non-community system,92,,Noxubee,4,0,17
MS0040028,SPRINGDALE YOUTH CNT HWY 12-W,Region 4,Mississippi,Community water system,330,,Attala,2,7,22
MS0040027,SPRINGDALE YOUTH CNT HWY 19-N,Region 4,Mississippi,Community water system,332,,Attala,2,10,22
MS0690041,WYATTE BAPTIST CHURCH,Region 4,Mississippi,Transient non-community system,400,,Tate,4,6,22
MS0730003,INGOMAR WATER ASSOCIATION,Region 4,Mississippi,Community water system,2508,,Union,9,219,22
MS0820008,HILTON HEIGHTS WATER ASSN #1,Region 4,Mississippi,Community water system,1350,,Yazoo,10,137,21
MS0420044,VIKING SPECIALTY PRODUCTS,Region 4,Mississippi,Non-Transient non-community system,45,,Leflore,3,21,14
MS0420022,CITY OF SCHLATER-(P D PLANT),Region 4,Mississippi,Community water system,108,SCHLATER,Leflore,5,62,23
MS0420010,EAST LEFLORE WATER & SEWER DST,Region 4,Mississippi,Community water system,5279,,Leflore,16,221,24
MS0420005,CITY OF SCHLATER,Region 4,Mississippi,Community water system,322,SCHLATER,Leflore,3,65,24
MS0540012,LIBERTY HILL WATER ASSOCIATION,Region 4,Mississippi,Community water system,726,,Panola,8,84,19
MS0550013,HIDE-A-WAY LAKE WATER SYSTEM,Region 4,Mississippi,Community water system,2658,,Pearl River,12,149,21
MS0360010,LAFAYETTE SPRINGS WATER ASSN,Region 4,Mississippi,Community water system,492,,Lafayette,8,479,21
MS0630037,TRUELIGHT REDEVELOPMENT GRP #2,Region 4,Mississippi,Community water system,555,,Sharkey,5,137,17
MS0230002,CITY OF WAVELAND,Region 4,Mississippi,Community water system,6435,WAVELAND,Hancock,11,293,21
MS0240250,DOGWOOD HILLS SUBDIVISION,Region 4,Mississippi,Community water system,92,,Harrison,4,76,12
MS0590002,BIG V WATER ASSOCIATION,Region 4,Mississippi,Community water system,3656,,Prentiss,12,153,21
MS0310009,PAULDING WATER ASSN,Region 4,Mississippi,Community water system,1315,,Jasper,8,220,22
MS0610028,TAYLORSVILLE W/A #1,Region 4,Mississippi,Community water system,1923,,Rankin,10,68,25
MS0650010,SYLVARENA WATER ASSOCIATION,Region 4,Mississippi,Community water system,801,,Smith,8,150,24
MS0310019,TALLAHALA W/A-TED CLEAR,Region 4,Mississippi,Community water system,1071,,Jasper,8,79,22
MS0310016,TALLAHALA W/A-GARLANDSVILLE,Region 4,Mississippi,Community water system,1707,,Jasper,13,145,24
MS0310001,TALLAHALA W/A-ANTIOCH,Region 4,Mississippi,Community water system,3834,,Jasper,18,360,24
MS0490008,SOUTH WINONA WATER ASSOCIATION,Region 4,Mississippi,Community water system,855,,Montgomery,10,74,21
MS0090012,EAST CHICKASAW W/A #2,Region 4,Mississippi,Community water system,1138,,Chickasaw,11,213,20
MS0090002,EAST CHICKASAW W/A #1,Region 4,Mississippi,Community water system,1300,,Chickasaw,8,156,20
MS0330003,DOUBLE PONDS WATER ASSOCIATION,Region 4,Mississippi,Community water system,2500,,Jefferson Davis,11,146,24
MS0410013,TOWN OF SHANNON,Region 4,Mississippi,Community water system,2043,,Lee,9,173,22
MS0650018,PINEVILLE WATER ASSOCIATION #2,Region 4,Mississippi,Community water system,570,,Smith,4,73,23
MS0650017,PINEVILLE WATER ASSOCIATION #3,Region 4,Mississippi,Community water system,429,,Smith,5,86,23
