PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
RI2980197,LAKEVIEW CHARLESTOWN EARLY LRNING CTR.,Region 1,Rhode Island,Non-Transient non-community system,42,CHARLESTOWN,Washington,5,12,18
RI2980166,WESTSIDE 836,Region 1,Rhode Island,Transient non-community system,25,NEW SHOREHAM,Washington,5,2,23
RI2980312,D. B. MART #9,Region 1,Rhode Island,Transient non-community system,25,NORTH SMITHFIELD,Providence,6,27,41
RI1615610,EAST PROVIDENCE-CITY OF,Region 1,Rhode Island,Community water system,48688,EAST PROVIDENCE,Providence,9,11,9
RI2980078,NEIGHBORHOOD VARIETY,Region 1,Rhode Island,Transient non-community system,50,WOONSOCKET,Providence,5,2,42
RI2980374,UHAUL CENTER OF NORTH SMITHFIELD,Region 1,Rhode Island,Transient non-community system,25,NORTH SMITHFIELD,Providence,5,7,9
RI2980017,CHURCH WOODS,Region 1,Rhode Island,Community water system,98,CHARLESTOWN,Washington,11,7,48
RI2980425,PONAGANSET MIDDLE SCHOOL,Region 1,Rhode Island,Non-Transient non-community system,923,GLOCESTER,Providence,6,4,1
RI1583829,PONAGANSET HIGH SCHOOL,Region 1,Rhode Island,Non-Transient non-community system,1600,GLOCESTER,Providence,15,18,104
RI1000099,HOG ISLAND WATER ASSOC.INC.-NORTH END,Region 1,Rhode Island,Transient non-community system,275,PORTSMOUTH,Newport,5,8,5
RI2980405,DANS PLACE,Region 1,Rhode Island,Transient non-community system,75,WEST GREENWICH,Kent,6,3,4
RI2980424,PETES GROCERY BARCAS MARKET,Region 1,Rhode Island,Transient non-community system,50,HOPKINTON,Washington,5,2,5
RI2980384,OCEAN STATE TRANSIT-CHARIHO,Region 1,Rhode Island,Non-Transient non-community system,25,RICHMOND,Washington,6,1,3
RI1858423,LINCOLN WATER COMMISSION,Region 1,Rhode Island,Community water system,21137,LINCOLN,Providence,19,3,50
RI2980439,SACHUEST POINT NATL WILDLIFE REFUGE,Region 1,Rhode Island,Transient non-community system,25,MIDDLETOWN,Newport,5,9,2
RI2980352,"SUMMIT GENERAL STORE, LTD.",Region 1,Rhode Island,Transient non-community system,350,COVENTRY,Kent,5,3,26
RI2980464,TIVERTON ROD & GUN CLUB,Region 1,Rhode Island,Transient non-community system,1000,TIVERTON,Newport,4,1,1
RI2980104,"PURPLE CAT RESTAURANT, INC.",Region 1,Rhode Island,Transient non-community system,25,GLOCESTER,Providence,6,3,50
RI2980429,THE SULLIVAN HOUSE,Region 1,Rhode Island,Transient non-community system,150,NEW SHOREHAM,Washington,5,4,2
RI2980419,WHITE WINE PLAZA,Region 1,Rhode Island,Transient non-community system,150,TIVERTON,Newport,4,2,3
