PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
AS9710914,Aua Village Water System,Region 9,American Samoa,Community water system,110,Village of Aua,,10,1488,4
AS9711110,Fagasa (Upper) Village Water System,Region 9,American Samoa,Community water system,49,Fagasa (Upper),,3,1616,0
AS9711100,Pago (Upper) Village Water System,Region 9,American Samoa,Community water system,207,Pago (Upper),,3,1560,0
AS9900050,Amaluia Mart - Amaluia,Region 9,American Samoa,Transient non-community system,25,Amaluia Mart - Amaluia,,6,0,0
AS9900046,US Mart - Futiga,Region 9,American Samoa,Transient non-community system,25,US Mart - Futiga,,6,0,0
AS9900066,Kui Inc ( R )- Fagaima,Region 9,American Samoa,Transient non-community system,25,Gold Conda - Fagaima,,6,3,0
AS9900032,TMJ Store 2 - Kokoland,Region 9,American Samoa,Transient non-community system,25,Tia & Flo Store - Kokoland,,6,0,0
AS9900152,Tutuila Store ( R ) - Leloaloa,Region 9,American Samoa,Transient non-community system,25,Tutuila Store ( R ) - Leloaloa,,6,0,0
AS9900151,Tutuila Print Shop - Pago,Region 9,American Samoa,Transient non-community system,25,Tutuila Print Shop - Pago,,6,0,0
AS9900063,Tutuila Store (L)  - Leloaloa,Region 9,American Samoa,Transient non-community system,25,Tutuila Store - Leloaloa,,6,0,1
AS9900031,KM Mart - Petesa,Region 9,American Samoa,Transient non-community system,25,KM Mart - Petesa,,6,0,0
AS9900141,4 Seasons - Nuuuli,Region 9,American Samoa,Transient non-community system,25,Nuuuli,,6,0,0
AS9900015,TLT Store 2  - Fagaalu,Region 9,American Samoa,Transient non-community system,25,TLT Store (R ) - Fagaalu,,6,0,0
AS9900163,Faleniu Store - Faleniu,Region 9,American Samoa,Transient non-community system,25,Faleniu,,5,0,0
AS9900162,Huang Mart - Atuu,Region 9,American Samoa,Transient non-community system,25,Atu'u,,6,0,0
AS9900160,Jimmy Mart - Petesa,Region 9,American Samoa,Transient non-community system,25, Petesa,,6,0,0
AS9900092,L and J Store - Fagaima,Region 9,American Samoa,Transient non-community system,25,Lin Mart,,6,0,0
AS9900070,Puapua Mart - Puapua,Region 9,American Samoa,Transient non-community system,25,Puapua Mart - Puapua,,6,0,0
AS9900068,LT Store - Fogagogo,Region 9,American Samoa,Transient non-community system,25,LT Store - Fogagogo,,6,0,0
AS9900067,HQH Store - Ottoville,Region 9,American Samoa,Transient non-community system,25,HQH Store - Ottoville,,6,0,0
