PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
TX1700744,TEXAS LANDING UTILITIES GOODE CITY,Region 6,Texas,Community water system,168,,Montgomery,9,2,4
TX1700798,TEXAS LANDING UTILITIES DEERWOOD,Region 6,Texas,Community water system,162,,Montgomery,10,0,3
TX1870151,TEXAS LANDING UTILITIES,Region 6,Texas,Community water system,381,,Polk,17,5,9
TX0680210,JUDY K S KOUNTRY KITCHEN,Region 6,Texas,Transient non-community system,100,,Ector,6,39,6
TX2330022,HOLIDAY TRAV L PARK,Region 6,Texas,Community water system,660,,Val Verde,9,139,6
TX1440001,CITY OF GIDDINGS,Region 6,Texas,Community water system,7428,,Lee,25,4,9
TX1580003,KELLYVILLE BEREA WSC,Region 6,Texas,Community water system,1125,,Marion,20,7,8
TX0640002,CITY OF CARRIZO SPRINGS,Region 6,Texas,Community water system,6300,,Dimmit,29,76,7
TX0280012,TRI COMMUNITY WSC,Region 6,Texas,Community water system,1698,,Caldwell,16,53,7
TX1013205,HARRIS COUNTY LEADERSHIP ACADEMY,Region 6,Texas,Community water system,125,,Harris,9,17,6
TX2140007,CITY OF ROMA,Region 6,Texas,Community water system,19123,,Starr,39,42,15
TX1010145,NITSCH & SON UTILITY,Region 6,Texas,Community water system,2142,,Harris,12,1,7
TX1010322,WHITE OAK MANOR MOBILE HOME PARK,Region 6,Texas,Community water system,630,,Harris,16,18,8
TX1700803,NEW DANVILLE COMMUNITY,Region 6,Texas,Community water system,192,,Montgomery,13,22,3
TX1330167,SHERMANS MILL,Region 6,Texas,Community water system,48,,Kerr,11,24,5
TX1700755,IS ZEN CENTER LOTUS LAKE,Region 6,Texas,Community water system,187,,Montgomery,7,8,3
TX0820018,SENDERO RANCH WATER SYSTEM,Region 6,Texas,Transient non-community system,200,,Frio,10,0,1
TX1012965,HARRIS COUNTY MUD 354,Region 6,Texas,Community water system,6939,,Harris,5,9,8
TX0100072,THE FALLS WSC,Region 6,Texas,Community water system,195,,Bandera,32,3,10
TX2200105,FRIENDLY OAKS WSC,Region 6,Texas,Community water system,122,,Tarrant,9,23,9
TX0610208,LAST RESORT PROPERTIES,Region 6,Texas,Community water system,75,,Denton,6,96,11
TX1013230,BARBOURS CUT TERMINAL,Region 6,Texas,Non-Transient non-community system,400,,Harris,5,30,4
TX1013011,H2O TECH INC WATER SYSTEM,Region 6,Texas,Community water system,54,,Harris,7,52,6
TX1200023,BRACKENRIDGE PLANTATION CAMPGROUND,Region 6,Texas,Transient non-community system,35,,Jackson,13,0,7
TX1200032,LNRA O & M COMPLEX,Region 6,Texas,Non-Transient non-community system,50,,Jackson,9,1,6
TX1200026,TEXANA PARK AND CAMPGROUND,Region 6,Texas,Transient non-community system,423,,Jackson,9,7,7
TX1200038,LNRA BRACKENRIDGE RECREATION COMPLEX,Region 6,Texas,Transient non-community system,100,,Jackson,8,0,2
TX2270220,NAMELESS HOLLOW CONDOMINIUMS,Region 6,Texas,Community water system,210,,Travis,12,61,7
TX1430015,GREEN ACRES RV PARK,Region 6,Texas,Transient non-community system,55,,Lavaca,8,40,3
