PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Population<br> Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits
HI0000150,NAPUU WATER INC.,Region 9,Hawaii,Community water system,468,PUUWAAWAA RANCH DHO,Hawaii,5,0,7
HI0000303,KUNIA VILLAGE,Region 9,Hawaii,Community water system,650,WAHIAWA,Honolulu,4,26,9
HI0000330,SHERATON HOTELS,Region 9,Hawaii,Non-Transient non-community system,2830,,Honolulu,3,8,8
HI0000163,KAUPULEHU,Region 9,Hawaii,Community water system,1945,KONA,Hawaii,12,14,3
HI0000328,KIPAPA ACRES C.P.R.,Region 9,Hawaii,Community water system,43,,Honolulu,4,28,9
HI0000304,HAWAII COUNTRY CLUB,Region 9,Hawaii,Non-Transient non-community system,400,NUUANU,Honolulu,5,4,9
HI0000248,KAWELA PLANTATION,Region 9,Hawaii,Community water system,553,KAWELA,Maui,6,1,5
HI0000306,WAIMANO RIDGE,Region 9,Hawaii,Non-Transient non-community system,545,PEARLRIDGE,Honolulu,6,9,9
HI0000263,"HAIKU TOWN WATER ASSOCIATION, INC.",Region 9,Hawaii,Community water system,20,HAIKU,Maui,3,2,1
HI0000251,MAHANALUA NUI SUBDIVISON,Region 9,Hawaii,Community water system,606,MAHANALUA NUI,Maui,7,0,3
HI0000209,OLOWALU,Region 9,Hawaii,Community water system,100,OLOWALU,Maui,4,49,14
HI0000203,KAILUA,Region 9,Hawaii,Community water system,90,KAILUA MAUI,Maui,5,21,7
HI0000432,ANAHOLA FARM LOTS,Region 9,Hawaii,Community water system,385,ANAHOLA FARM LOTS (DHO),Kauai,4,1,15
HI0000320,MILILANI MEMORIAL PARK,Region 9,Hawaii,Non-Transient non-community system,100,MILILANI BWS,Honolulu,3,90,11
HI0000426,POLIHALE STATE PARK,Region 9,Hawaii,Transient non-community system,300,POLIHALE STATE PARK,Kauai,3,0,8
HI0000260,KIPAHULU,Region 9,Hawaii,Transient non-community system,2000,HALEAKALA,Maui,3,1,2
HI0000222,HALEAKALA NATIONAL PARK,Region 9,Hawaii,Community water system,1200,KULA,Maui,3,1,12
HI0000368,WAIAHOLE,Region 9,Hawaii,Community water system,300,KAHANA VALLEY,Honolulu,4,1,10
HI0000110,KALAPANA,Region 9,Hawaii,Community water system,275,KALAPANA (DWS),Hawaii,4,1,14
HI0000109,PAHALA,Region 9,Hawaii,Community water system,1226,PAHALA,Hawaii,8,1,9
HI0000233,UALAPUE,Region 9,Hawaii,Community water system,1119,UALAPUE,Maui,4,8,12
HI0000220,NAHIKU,Region 9,Hawaii,Community water system,107,NAHIKU,Maui,3,11,11
HI0000219,KEANAE,Region 9,Hawaii,Community water system,270,KEANAE (DWS),Maui,4,3,11
HI0000108,WAIOHINU-NAALEHU,Region 9,Hawaii,Community water system,2948,WAIOHINU-NAALEHU,Hawaii,6,0,13
HI0000107,PAPAIKOU,Region 9,Hawaii,Community water system,2203,PAPAIKOU,Hawaii,9,1,12
HI0000106,PEPEEKEO,Region 9,Hawaii,Community water system,1450,PEPEEKEO,Hawaii,8,0,12
HI0000105,HONOMU,Region 9,Hawaii,Community water system,645,HONOMU,Hawaii,5,0,13
HI0000104,OOKALA (DWS),Region 9,Hawaii,Community water system,251,OOKALA,Hawaii,3,0,7
HI0000103,NINOLE,Region 9,Hawaii,Community water system,151,NINOLE,Hawaii,3,0,7
HI0000102,LAUPAHOEHOE-KAPEHU,Region 9,Hawaii,Community water system,1169,LAUPAHOEHOE,Hawaii,6,0,15
HI0000373,THE QUEEN'S MEDICAL CENTER WEST OAHU,Region 9,Hawaii,Non-Transient non-community system,800,KUNIA,Honolulu,2,0,2
HI0000218,HONOKOHAU,Region 9,Hawaii,Community water system,42,LAHAINA,Maui,6,80,15
HI0000217,HANA,Region 9,Hawaii,Community water system,1284,HANA,Maui,10,12,15
HI0000215,UPPER KULA,Region 9,Hawaii,Community water system,7686,KULA,Maui,5,92,15
HI0000214,LAHAINA,Region 9,Hawaii,Community water system,20065,LAHAINA,Maui,32,64,17
HI0000213,MAKAWAO,Region 9,Hawaii,Community water system,29868,MAKAWAO,Maui,14,99,15
HI0000212,WAILUKU,Region 9,Hawaii,Community water system,74511,WAILUKU,Maui,38,18,15
HI0000372,WOODLANDS AT NUUANU,Region 9,Hawaii,Community water system,48,HONOLULU,Honolulu,2,0,2
HI0000422,KAHILI MOUNTAIN PARK,Region 9,Hawaii,Community water system,175,KAHILI MOUNTAIN PARK,Kauai,3,5,15
HI0000436,MOLOAA,Region 9,Hawaii,Community water system,44,ANAHOLA,Kauai,3,0,2
HI0000437,MOLOAA IRRIGATION COOPERATIVE,Region 9,Hawaii,Community water system,100,ANAHOLA,Kauai,2,5,2
HI0000161,HAINA,Region 9,Hawaii,Community water system,4563,HAINA,Hawaii,7,0,3
HI0000154,HAKALAU-WAILEA,Region 9,Hawaii,Community water system,402,HAKALAU-WAILEA,Hawaii,4,0,9
HI0000169,HAWAIIAN OCEAN VIEW ESTATES,Region 9,Hawaii,Community water system,1000,KONA,Hawaii,3,2,2
HI0000139,NIULII,Region 9,Hawaii,Community water system,254,NIULII,Hawaii,6,1,12
HI0000101,HILO,Region 9,Hawaii,Community water system,39477,HILO,Hawaii,19,48,31
HI0000160,LALAMILO,Region 9,Hawaii,Community water system,1895,LALAMILO,Hawaii,10,1,3
HI0000111,PAHOA,Region 9,Hawaii,Community water system,1885,PAHOA,Hawaii,8,1,10
HI0000134,PAAUILO,Region 9,Hawaii,Community water system,716,PAAUILO,Hawaii,5,0,11
HI0000133,KUKUIHAELE,Region 9,Hawaii,Community water system,456,KUKUIHAELE,Hawaii,7,1,9
HI0000132,SOUTH KONA,Region 9,Hawaii,Community water system,6512,SOUTH KONA,Hawaii,10,0,13
HI0000131,NORTH KONA,Region 9,Hawaii,Community water system,29581,NORTH KONA,Hawaii,25,0,12
HI0000130,SOUTH KOHALA,Region 9,Hawaii,Community water system,9612,SOUTH KOHALA,Hawaii,13,95,15
HI0000129,NORTH KOHALA,Region 9,Hawaii,Community water system,4933,NORTH KOHALA,Hawaii,12,0,11
HI0000112,OLAA-MOUNTAIN VIEW,Region 9,Hawaii,Community water system,6467,OLAA-MT.VIEW,Hawaii,8,0,15
HI0000247,LOWER KULA,Region 9,Hawaii,Community water system,3522,KULA,Maui,5,44,11
HI0000235,KALAE,Region 9,Hawaii,Community water system,360,MAKENA,Maui,5,1,10
HI0000234,KAUNAKAKAI,Region 9,Hawaii,Community water system,3702,KAUNAKAKAI,Maui,7,11,12
HI0000315,KAHUKU AIR BASE,Region 9,Hawaii,Community water system,75,KAHUKU AIR BASE,Honolulu,3,3,7
HI0000367,MILILANI,Region 9,Hawaii,Community water system,50573,MILILANI BWS,Honolulu,18,14,7
HI0000366,WAIALEE-SUNSET BEACH,Region 9,Hawaii,Community water system,4916,SUNSET BEACH,Honolulu,10,0,5
HI0000335,WAIPAHU-EWA-WAIANAE,Region 9,Hawaii,Community water system,217479,WAIPAHU-EWA-WAIANAE,Honolulu,90,6,11
HI0000334,WAIPIO HEIGHTS,Region 9,Hawaii,Community water system,11516,WAIPIO,Honolulu,13,0,9
HI0000333,WAHIAWA,Region 9,Hawaii,Community water system,23348,,Honolulu,8,0,12
HI0000332,WAIALUA-HALEIWA,Region 9,Hawaii,Community water system,9996,WAIALUA-HALEIWA,Honolulu,10,0,11
HI0000331,HNL-WINDWARD-PEARL HARBOR,Region 9,Hawaii,Community water system,631389,HONOLULU-WINDWARD-PEARLHARBOR,Honolulu,242,43,10
HI0000365,KAHUKU,Region 9,Hawaii,Community water system,2730,KAHUKU,Honolulu,4,1,7
HI0000325,LAIE WATER COMPANY,Region 9,Hawaii,Community water system,5577,LAIE,Honolulu,10,1,9
HI0000239,KALAUPAPA NHP,Region 9,Hawaii,Community water system,110,KALAUPAPA,Maui,3,10,10
HI0000254,MAUNAOLU PLANTATION,Region 9,Hawaii,Community water system,100,HAIKU,Maui,5,0,3
HI0000252,WEST KUIAHA MEADOWS,Region 9,Hawaii,Community water system,60,HAIKU,Maui,3,0,3
HI0000249,KAHAKULOA WATER CO.,Region 9,Hawaii,Community water system,150,KAHAKULOA HOMESTEAD,Maui,4,1,3
HI0000114,PUNALU'U,Region 9,Hawaii,Community water system,200,PUNALUU (DHO),Hawaii,4,2,11
HI0000151,KOHALA RANCH WATER CO.,Region 9,Hawaii,Community water system,850,KOHALA JOINT VENTURE,Hawaii,4,0,7
HI0000164,KAWAIHAE UNIT #1,Region 9,Hawaii,Community water system,193,KAWAIHAE,Hawaii,3,1,3
HI0000166,WOOD VALLEY,Region 9,Hawaii,Community water system,75,PAHALA,Hawaii,2,0,4
HI0000144,KILAUEA MILITARY CAMP,Region 9,Hawaii,Non-Transient non-community system,220,KILAUEA VOLCANO,Hawaii,3,0,10
HI0000319,KAMEHAMEHA SCHOOLS,Region 9,Hawaii,Community water system,4000,KAPALAMA,Honolulu,5,0,9
HI0000428,PRINCEVILLE,Region 9,Hawaii,Community water system,6911,PRINCEVILLE (DHO),Kauai,8,1,20
HI0000434,KALAHEO-KOLOA,Region 9,Hawaii,Community water system,12660,KALAHEO,Kauai,28,3,16
HI0000415,HAENA-WAINIHA,Region 9,Hawaii,Community water system,833,HAENA-WAINIHA,Kauai,7,2,18
HI0000407,KILAUEA,Region 9,Hawaii,Community water system,3420,KILAUEA (DOW),Kauai,7,1,18
HI0000406,KEKAHA-WAIMEA,Region 9,Hawaii,Community water system,5998,KEKAHA (DOW),Kauai,13,9,16
HI0000404,HANAPEPE-ELEELE,Region 9,Hawaii,Community water system,5592,HANAPEPE-ELEELE (DOW),Kauai,9,3,17
HI0000403,HANALEI,Region 9,Hawaii,Community water system,500,HANALEI (DOW),Kauai,4,1,14
HI0000402,ANINI,Region 9,Hawaii,Community water system,174,HANALEI (DOW),Kauai,2,0,14
HI0000401,ANAHOLA,Region 9,Hawaii,Community water system,2473,ANAHOLA,Kauai,7,1,13
HI0000400,LIHUE-KAPAA,Region 9,Hawaii,Community water system,34854,LIHUE-KAPAA,Kauai,59,9,15
HI0000356,MARINE CORPS BASE HAWAII,Region 9,Hawaii,Community water system,16300,KANEOHE,Honolulu,3,3,9
HI0000417,GAY & ROBINSON,Region 9,Hawaii,Community water system,1271,KAUMAKANI,Kauai,3,9,19
HI0000261,MAUI BUSINESS PARK PHASE II,Region 9,Hawaii,Non-Transient non-community system,63,KAHULUI,Maui,4,0,2
HI0000256,MAUI HIGHLANDS,Region 9,Hawaii,Community water system,26,KIHEI,Maui,4,0,2
HI0000170,NEW MOON FOUNDATION,Region 9,Hawaii,Transient non-community system,80,KAPAAU,Hawaii,3,0,1
HI0000346,TRIPLER ARMY MEDICAL CNTR,Region 9,Hawaii,Community water system,5555,MOANALUA,Honolulu,6,8,9
HI0000345,SCHOFIELD BARRACKS,Region 9,Hawaii,Community water system,37920,,Honolulu,17,8,12
HI0000341,FORT SHAFTER,Region 9,Hawaii,Community water system,7067,,Honolulu,5,5,7
HI0000337,ALIAMANU,Region 9,Hawaii,Community water system,6406,SALT LAKE,Honolulu,2,4,7
HI0000243,HANA WATER SYSTEMS - NORTH,Region 9,Hawaii,Community water system,160,KAELEKU AG PARK HANA,Maui,3,3,8
HI0000201,HANA WATER SYSTEMS - SOUTH,Region 9,Hawaii,Community water system,816,KEOLA HANA-HOTEL DHO,Maui,5,7,9
HI0000370,PALEHUA SOLAR OBSERVATORY,Region 9,Hawaii,Non-Transient non-community system,50,MAKAKILO,Honolulu,3,8,3
HI0000425,KOKEE STATE PARK,Region 9,Hawaii,Non-Transient non-community system,2000,KOKEE STATE PARK,Kauai,6,6,18
HI0000117,HAWAIIAN BEACHES,Region 9,Hawaii,Community water system,3546,HAWAIIAN SHORES DHO,Hawaii,4,2,14
HI0000146,HAWAII VOLCANOES NAT.PARK,Region 9,Hawaii,Community water system,5205,HVNP (DHO),Hawaii,3,3,16
HI0000156,HAWAIIAN SHORES,Region 9,Hawaii,Community water system,1360,HAWAIIAN SHORES DHO,Hawaii,3,1,8
HI0000312,THE QUEEN'S MEDICAL CENTER,Region 9,Hawaii,Community water system,3440,DOWNTOWN HONOLULU,Honolulu,3,9,10
HI0000240,HAWAII NATURE CENTER,Region 9,Hawaii,Transient non-community system,75,WAILUKU,Maui,4,3,5
HI0000245,KIPU,Region 9,Hawaii,Community water system,80,HALEAKALA,Maui,6,1,12
HI0000231,MAUNALOA-KALUAKOI,Region 9,Hawaii,Community water system,1000,"MAUNALOA, MOLOKAI",Maui,12,39,11
HI0000229,KUALAPUU,Region 9,Hawaii,Community water system,500,KUALAPUU,Maui,3,20,16
HI0000167,PEPEEKEO WATER ASSOCIATION,Region 9,Hawaii,Community water system,60,PEPEEKEO,Hawaii,2,1,3
HI0000205,KAANAPALI,Region 9,Hawaii,Community water system,8000,KAANAPALI (DHO),Maui,14,6,9
HI0000165,KONA WATER SERVICE COMPANY,Region 9,Hawaii,Community water system,260,KONA,Hawaii,11,0,3
HI0000135,WAIKOLOA,Region 9,Hawaii,Community water system,12100,WAIKOLOA (DHO),Hawaii,10,6,11
HI0000338,DILLINGHAM AIRFIELD,Region 9,Hawaii,Community water system,1800,MOKULEIA,Honolulu,3,8,8
HI0000255,KULA NANI,Region 9,Hawaii,Community water system,80,KULA,Maui,2,0,4
HI0000230,HOOLEHUA,Region 9,Hawaii,Community water system,2400,HOOLEHUA,Maui,5,10,16
HI0000258,CONSOLIDATED BASEYARDS,Region 9,Hawaii,Non-Transient non-community system,90,WAIKAPU,Maui,4,8,3
HI0000314,ST STEPHEN'S DIOCESAN CTR,Region 9,Hawaii,Non-Transient non-community system,45,KANEOHE,Honolulu,5,2,8
HI0000326,DILLINGHAM RANCH,Region 9,Hawaii,Community water system,100,WAIALUA-HALEIWA,Honolulu,3,1,9
HI0000430,PACIFIC MISSILE RANGE FACILITY,Region 9,Hawaii,Community water system,1200,PMRF HOUSING (DHO),Kauai,4,1,8
HI0000360,JOINT BASE PEARL HARBOR-HICKAM,Region 9,Hawaii,Community water system,65230,PEARL HARBOR,Honolulu,8,9,14
HI0000358,NAVMAG LUALUALEI,Region 9,Hawaii,Non-Transient non-community system,114,WAIANAE,Honolulu,5,2,9
HI0000357,NCTAMS EASTPAC,Region 9,Hawaii,Community water system,6470,WAHIAWA,Honolulu,5,1,8
HI0000354,CAMP STOVER,Region 9,Hawaii,Community water system,595,WAHIAWA,Honolulu,3,0,8
HI0000238,MANELE BAY,Region 9,Hawaii,Non-Transient non-community system,550,LANAI,Maui,8,2,7
HI0000237,LANAI CITY,Region 9,Hawaii,Community water system,3200,LANAI,Maui,16,44,8
HI0000162,WAIKI'I RANCH,Region 9,Hawaii,Community water system,102,WAIKII RANCH (DHO),Hawaii,4,0,3
HI0000204,KAPALUA,Region 9,Hawaii,Community water system,4200,KAPALUA (DHO),Maui,4,5,5
HI0000324,PUNAHOU SCHOOL,Region 9,Hawaii,Non-Transient non-community system,4000,MANOA,Honolulu,3,3,12
HI0000309,WAIALUA SUGAR PUMP 2,Region 9,Hawaii,Community water system,400,WAIALUA-HALEIWA,Honolulu,7,4,13
HI0000423,KEALIA,Region 9,Hawaii,Community water system,260,KEALIA (DHO),Kauai,8,0,17
HI0000371,POAMOHO,Region 9,Hawaii,Community water system,25,WAHIAWA,Honolulu,3,8,4
HI0000168,KEOPU WATER ASSOCIATION,Region 9,Hawaii,Community water system,250,KONA,Hawaii,2,0,3
HI0000153,KULANI CORRECTIONAL FACILITY,Region 9,Hawaii,Community water system,250,SOUTH KOHALA,Hawaii,3,7,13
HI0000355,BARBERS POINT,Region 9,Hawaii,Community water system,5256,WAIPAHU-EWA-WAIANAE,Honolulu,3,2,10
HI0000348,WAIAWA CORRECTIONAL FACILITY,Region 9,Hawaii,Community water system,444,WAIPAHU,Honolulu,3,97,13
